customer_id,age,gender,country,registration_date,acquisition_channel
CUST_05744,18,Male,Canada,2023-12-16 09:28:44,Google Ads
CUST_00458,22,Male,USA,2023-01-28 19:16:32,Organic Search
CUST_06729,22,Female,Japan,2024-02-14 07:41:55,Email
CUST_01907,18,Female,France,2023-04-26 22:59:31,Google Ads
CUST_01430,31,Male,USA,2023-03-28 22:30:50,Direct
CUST_11118,34,Female,USA,2024-11-07 08:10:22,Direct
CUST_02120,32,Male,Japan,2023-05-09 21:59:52,Direct
CUST_06605,34,Male,USA,2024-02-06 18:38:37,Google Ads
CUST_11813,31,Female,Germany,2024-12-19 14:57:26,Organic Search
CUST_07572,35,Male,Canada,2024-04-05 14:34:52,Email
CUST_11632,31,Male,USA,2024-12-08 14:40:31,Google Ads
CUST_12000,23,Male,Germany,2024-12-31 00:00:00,Organic Search
CUST_00301,25,Male,Japan,2023-01-19 06:02:11,Email
CUST_04751,48,Male,Japan,2023-10-16 23:34:41,Facebook Ads
CUST_09204,31,Male,USA,2024-07-13 21:29:59,Referral
CUST_01077,18,Male,UK,2023-03-07 11:05:27,Email
CUST_01215,31,Female,USA,2023-03-15 20:35:16,Facebook Ads
CUST_09375,25,Female,USA,2024-07-24 07:10:50,Email
CUST_00365,43,Male,USA,2023-01-23 03:29:03,Facebook Ads
CUST_01142,51,Female,Japan,2023-03-11 09:59:56,Organic Search
CUST_09841,21,Other,USA,2024-08-21 15:35:50,Google Ads
CUST_00369,36,Male,Australia,2023-01-23 09:19:29,Facebook Ads
CUST_04111,48,Male,USA,2023-09-08 01:06:00,Email
CUST_07412,36,Male,USA,2024-03-26 20:57:42,Facebook Ads
CUST_07960,30,Male,USA,2024-04-29 05:06:30,Referral
CUST_06914,48,Male,USA,2024-02-25 13:49:16,Google Ads
CUST_03279,35,Female,Canada,2023-07-19 10:16:44,Direct
CUST_08452,40,Male,USA,2024-05-29 03:29:18,Facebook Ads
CUST_01109,27,Male,UK,2023-03-09 09:48:53,Facebook Ads
CUST_03226,23,Female,USA,2023-07-16 04:53:33,Organic Search
CUST_02657,21,Female,Canada,2023-06-11 14:04:59,Organic Search
CUST_10834,31,Female,Germany,2024-10-21 01:29:53,Direct
CUST_01098,18,Female,USA,2023-03-08 17:45:13,Organic Search
CUST_04432,18,Male,Japan,2023-09-27 13:47:57,Google Ads
CUST_10663,46,Male,USA,2024-10-10 15:49:02,Facebook Ads
CUST_10548,45,Female,USA,2024-10-03 15:54:12,Google Ads
CUST_02434,32,Female,USA,2023-05-29 00:28:34,Organic Search
CUST_03400,30,Female,Australia,2023-07-26 18:57:13,Direct
CUST_11914,26,Female,Australia,2024-12-25 18:25:46,Organic Search
CUST_03421,27,Female,Canada,2023-07-28 01:36:58,Organic Search
CUST_09018,26,Female,Australia,2024-07-02 13:55:02,Google Ads
CUST_00556,30,Male,Australia,2023-02-03 18:22:03,Facebook Ads
CUST_11052,18,Female,USA,2024-11-03 07:48:17,Email
CUST_02773,32,Female,Germany,2023-06-18 15:27:26,Google Ads
CUST_03997,18,Male,USA,2023-09-01 02:38:46,Google Ads
CUST_09850,43,Female,USA,2024-08-22 04:44:18,Referral
CUST_11031,27,Male,Germany,2024-11-02 01:08:32,Google Ads
CUST_02683,31,Male,UK,2023-06-13 04:02:47,Google Ads
CUST_05935,55,Female,France,2023-12-28 00:21:43,Facebook Ads
CUST_07658,18,Male,UK,2024-04-10 20:09:06,Google Ads
CUST_05710,57,Male,Germany,2023-12-14 07:50:05,Facebook Ads
CUST_04727,37,Female,Germany,2023-10-15 12:32:06,Email
CUST_04815,38,Male,Germany,2023-10-20 21:01:33,Google Ads
CUST_00126,61,Male,USA,2023-01-08 14:30:55,Direct
CUST_04760,43,Female,UK,2023-10-17 12:43:09,Email
CUST_05506,45,Female,USA,2023-12-01 21:58:11,Google Ads
CUST_10337,25,Male,Canada,2024-09-20 19:49:04,Referral
CUST_04114,18,Other,Germany,2023-09-08 05:28:50,Google Ads
CUST_03435,62,Male,USA,2023-07-28 22:03:28,Facebook Ads
CUST_04075,29,Female,France,2023-09-05 20:32:09,Organic Search
CUST_08225,46,Female,USA,2024-05-15 08:02:26,Email
CUST_00600,39,Female,Germany,2023-02-06 10:36:46,Facebook Ads
CUST_11917,44,Male,USA,2024-12-25 22:48:36,Organic Search
CUST_01382,29,Male,France,2023-03-26 00:25:41,Organic Search
CUST_08124,34,Other,USA,2024-05-09 04:34:06,Organic Search
CUST_05869,27,Male,UK,2023-12-23 23:59:38,Facebook Ads
CUST_03069,37,Male,France,2023-07-06 15:39:12,Facebook Ads
CUST_11466,33,Male,Australia,2024-11-28 12:17:42,Organic Search
CUST_01272,42,Male,USA,2023-03-19 07:48:53,Email
CUST_04998,70,Female,USA,2023-11-01 00:13:41,Referral
CUST_04418,18,Male,Germany,2023-09-26 17:21:27,Direct
CUST_08188,42,Female,Canada,2024-05-13 02:00:58,Email
CUST_07495,22,Male,France,2024-03-31 22:09:07,Organic Search
CUST_04155,46,Female,Canada,2023-09-10 17:20:44,Referral
CUST_00450,22,Female,USA,2023-01-28 07:35:41,Email
CUST_09364,36,Male,Canada,2024-07-23 15:07:09,Organic Search
CUST_10825,21,Male,Canada,2024-10-20 12:21:25,Facebook Ads
CUST_07272,37,Female,Australia,2024-03-18 08:32:41,Organic Search
CUST_04883,24,Male,Canada,2023-10-25 00:18:50,Organic Search
CUST_05272,66,Male,Germany,2023-11-17 16:18:05,Google Ads
CUST_07011,38,Female,UK,2024-03-02 11:27:11,Facebook Ads
CUST_00789,34,Female,Australia,2023-02-17 22:34:33,Google Ads
CUST_02678,18,Female,UK,2023-06-12 20:44:45,Organic Search
CUST_10544,18,Male,France,2024-10-03 10:03:46,Organic Search
CUST_09148,29,Female,USA,2024-07-10 11:43:59,Google Ads
CUST_02976,36,Male,USA,2023-06-30 23:51:43,Facebook Ads
CUST_06692,26,Female,Germany,2024-02-12 01:40:27,Google Ads
CUST_11096,42,Male,Australia,2024-11-06 00:03:00,Direct
CUST_10202,37,Male,Canada,2024-09-12 14:42:04,Direct
CUST_00493,35,Male,USA,2023-01-30 22:22:48,Google Ads
CUST_06955,23,Male,UK,2024-02-28 01:41:10,Organic Search
CUST_02020,20,Female,Japan,2023-05-03 19:59:08,Referral
CUST_00339,39,Male,Germany,2023-01-21 13:31:16,Organic Search
CUST_06257,51,Female,USA,2024-01-16 14:31:16,Direct
CUST_09902,39,Female,UK,2024-08-25 08:39:53,Referral
CUST_03765,37,Male,USA,2023-08-17 23:53:53,Google Ads
CUST_06218,20,Female,France,2024-01-14 05:34:35,Direct
CUST_05403,41,Female,UK,2023-11-25 15:34:38,Referral
CUST_11581,33,Female,UK,2024-12-05 12:12:32,Facebook Ads
CUST_05188,37,Female,Japan,2023-11-12 13:39:04,Facebook Ads
CUST_02492,26,Male,USA,2023-06-01 13:09:47,Facebook Ads
CUST_00688,30,Male,Canada,2023-02-11 19:06:13,Google Ads
CUST_07089,35,Female,Canada,2024-03-07 05:20:33,Email
CUST_11857,32,Female,France,2024-12-22 07:12:09,Google Ads
CUST_04370,37,Male,Australia,2023-09-23 19:16:18,Referral
CUST_02311,31,Female,USA,2023-05-21 12:52:52,Email
CUST_03199,30,Female,Australia,2023-07-14 13:28:09,Google Ads
CUST_02753,29,Female,Canada,2023-06-17 10:15:17,Google Ads
CUST_00884,47,Male,UK,2023-02-23 17:17:15,Direct
CUST_02624,51,Female,USA,2023-06-09 13:53:57,Organic Search
CUST_01816,24,Male,USA,2023-04-21 10:07:15,Google Ads
CUST_08742,53,Other,USA,2024-06-15 18:55:25,Direct
CUST_02313,37,Female,USA,2023-05-21 15:48:05,Referral
CUST_10844,42,Female,Canada,2024-10-21 16:05:58,Direct
CUST_03825,26,Female,USA,2023-08-21 15:30:19,Organic Search
CUST_07844,30,Female,USA,2024-04-22 03:44:04,Organic Search
CUST_04198,18,Male,USA,2023-09-13 08:07:50,Facebook Ads
CUST_08719,41,Female,Australia,2024-06-14 09:20:27,Facebook Ads
CUST_00273,48,Male,Canada,2023-01-17 13:09:11,Google Ads
CUST_05375,40,Male,USA,2023-11-23 22:41:38,Organic Search
CUST_02822,45,Male,USA,2023-06-21 15:00:12,Google Ads
CUST_04803,18,Female,USA,2023-10-20 03:30:15,Referral
CUST_07170,35,Male,Canada,2024-03-12 03:36:44,Facebook Ads
CUST_09238,18,Male,UK,2024-07-15 23:08:38,Email
CUST_11724,19,Male,France,2024-12-14 05:00:23,Direct
CUST_10552,18,Male,USA,2024-10-03 21:44:38,Direct
CUST_07550,55,Male,Canada,2024-04-04 06:27:31,Facebook Ads
CUST_04250,34,Male,USA,2023-09-16 12:03:25,Organic Search
CUST_02024,19,Female,Germany,2023-05-04 01:49:34,Facebook Ads
CUST_00750,18,Male,Canada,2023-02-15 13:37:52,Organic Search
CUST_07416,18,Male,Germany,2024-03-27 02:48:08,Google Ads
CUST_09221,38,Female,USA,2024-07-14 22:19:19,Facebook Ads
CUST_06807,24,Female,France,2024-02-19 01:35:17,Google Ads
CUST_05569,38,Female,USA,2023-12-05 17:57:27,Organic Search
CUST_06125,53,Female,USA,2024-01-08 13:47:07,Referral
CUST_06706,21,Female,Australia,2024-02-12 22:06:57,Referral
CUST_10372,32,Female,USA,2024-09-22 22:55:19,Google Ads
CUST_05691,35,Male,Australia,2023-12-13 04:05:32,Facebook Ads
CUST_01194,38,Female,Germany,2023-03-14 13:55:31,Organic Search
CUST_02843,52,Male,Canada,2023-06-22 21:39:57,Referral
CUST_01530,21,Male,USA,2023-04-04 00:31:34,Email
CUST_03040,32,Female,Japan,2023-07-04 21:18:35,Google Ads
CUST_08781,26,Male,Japan,2024-06-18 03:52:06,Facebook Ads
CUST_11004,44,Female,Canada,2024-10-31 09:43:08,Google Ads
CUST_09183,32,Female,USA,2024-07-12 14:50:14,Google Ads
CUST_01174,34,Female,France,2023-03-13 08:43:22,Facebook Ads
CUST_04237,52,Male,Canada,2023-09-15 17:04:32,Google Ads
CUST_02819,39,Male,USA,2023-06-21 10:37:22,Google Ads
CUST_04101,18,Female,USA,2023-09-07 10:29:56,Email
CUST_09575,39,Male,Germany,2024-08-05 11:12:18,Facebook Ads
CUST_09164,47,Female,Germany,2024-07-11 11:05:42,Google Ads
CUST_00960,40,Female,USA,2023-02-28 08:15:24,Organic Search
CUST_04213,44,Male,Canada,2023-09-14 06:01:57,Google Ads
CUST_08644,37,Female,Australia,2024-06-09 19:49:54,Organic Search
CUST_04550,32,Female,Japan,2023-10-04 18:05:37,Referral
CUST_07407,30,Male,Canada,2024-03-26 13:39:40,Email
CUST_02398,22,Female,UK,2023-05-26 19:54:42,Referral
CUST_01875,50,Female,USA,2023-04-25 00:16:05,Google Ads
CUST_04357,37,Male,Germany,2023-09-23 00:17:24,Email
CUST_10623,40,Female,Japan,2024-10-08 05:24:45,Email
CUST_00645,32,Male,USA,2023-02-09 04:19:06,Google Ads
CUST_05295,50,Male,UK,2023-11-19 01:53:03,Organic Search
CUST_06486,64,Male,Germany,2024-01-30 12:53:21,Direct
CUST_00553,49,Male,Germany,2023-02-03 13:59:14,Google Ads
CUST_05414,45,Female,USA,2023-11-26 07:38:19,Facebook Ads
CUST_02719,27,Female,Germany,2023-06-15 08:36:39,Referral
CUST_01504,34,Female,UK,2023-04-02 10:33:46,Google Ads
CUST_11843,44,Male,USA,2024-12-21 10:45:39,Google Ads
CUST_11766,43,Male,USA,2024-12-16 18:19:53,Organic Search
CUST_03295,20,Male,France,2023-07-20 09:38:27,Google Ads
CUST_10641,38,Female,USA,2024-10-09 07:41:41,Organic Search
CUST_07252,26,Female,UK,2024-03-17 03:20:32,Organic Search
CUST_09500,54,Male,USA,2024-07-31 21:41:45,Referral
CUST_09429,18,Male,USA,2024-07-27 14:01:38,Google Ads
CUST_09611,36,Female,USA,2024-08-07 15:46:10,Google Ads
CUST_08206,29,Female,Australia,2024-05-14 04:17:54,Organic Search
CUST_01760,50,Male,UK,2023-04-18 00:21:15,Facebook Ads
CUST_07282,51,Female,Canada,2024-03-18 23:08:45,Direct
CUST_09423,38,Male,UK,2024-07-27 05:15:59,Google Ads
CUST_10568,42,Female,USA,2024-10-04 21:06:21,Facebook Ads
CUST_01143,33,Female,UK,2023-03-11 11:27:32,Facebook Ads
CUST_10323,47,Female,Canada,2024-09-19 23:22:33,Google Ads
CUST_07795,35,Male,France,2024-04-19 04:11:18,Google Ads
CUST_08470,28,Female,Canada,2024-05-30 05:46:14,Email
CUST_05860,27,Male,Japan,2023-12-23 10:51:10,Google Ads
CUST_04295,49,Female,USA,2023-09-19 05:45:45,Organic Search
CUST_10967,42,Female,Canada,2024-10-29 03:41:40,Google Ads
CUST_02762,25,Female,USA,2023-06-17 23:23:45,Email
CUST_09728,18,Female,UK,2024-08-14 18:36:13,Organic Search
CUST_04032,18,Female,Canada,2023-09-03 05:45:02,Facebook Ads
CUST_04170,26,Male,Canada,2023-09-11 15:14:50,Organic Search
CUST_09712,43,Female,USA,2024-08-13 19:14:30,Email
CUST_00209,41,Male,UK,2023-01-13 15:42:19,Facebook Ads
CUST_07425,18,Other,UK,2024-03-27 15:56:36,Google Ads
CUST_01528,53,Female,France,2023-04-03 21:36:21,Organic Search
CUST_00976,18,Male,USA,2023-03-01 07:37:07,Organic Search
CUST_02898,55,Female,USA,2023-06-26 05:58:21,Google Ads
CUST_02926,38,Female,Canada,2023-06-27 22:51:21,Facebook Ads
CUST_08557,30,Male,USA,2024-06-04 12:48:04,Google Ads
CUST_03100,41,Female,USA,2023-07-08 12:55:01,Google Ads
CUST_02022,38,Female,Germany,2023-05-03 22:54:21,Referral
CUST_06188,49,Female,Canada,2024-01-12 09:46:22,Google Ads
CUST_01252,45,Female,Canada,2023-03-18 02:36:44,Facebook Ads
CUST_05453,55,Female,USA,2023-11-28 16:35:00,Organic Search
CUST_01135,32,Female,USA,2023-03-10 23:46:41,Email
CUST_07093,18,Male,Japan,2024-03-07 11:10:59,Organic Search
CUST_05412,28,Male,USA,2023-11-26 04:43:06,Google Ads
CUST_09262,52,Female,USA,2024-07-17 10:11:13,Facebook Ads
CUST_11793,53,Other,Japan,2024-12-18 09:45:17,Google Ads
CUST_11203,27,Female,France,2024-11-12 12:16:59,Direct
CUST_02164,48,Other,Canada,2023-05-12 14:14:35,Google Ads
CUST_07192,35,Female,Germany,2024-03-13 11:44:06,Google Ads
CUST_00975,29,Female,USA,2023-03-01 06:09:31,Referral
CUST_05597,39,Other,Canada,2023-12-07 10:50:27,Email
CUST_03221,22,Male,USA,2023-07-15 21:35:30,Direct
CUST_09099,36,Female,USA,2024-07-07 12:11:13,Referral
CUST_00489,55,Female,France,2023-01-30 16:32:22,Facebook Ads
CUST_09477,38,Female,Canada,2024-07-30 12:06:47,Email
CUST_03357,35,Male,USA,2023-07-24 04:10:06,Referral
CUST_10324,31,Female,UK,2024-09-20 00:50:10,Organic Search
CUST_04061,43,Female,USA,2023-09-05 00:05:38,Referral
CUST_05690,32,Female,Canada,2023-12-13 02:37:56,Referral
CUST_06244,46,Male,Australia,2024-01-15 19:32:23,Referral
CUST_05938,18,Male,USA,2023-12-28 04:44:33,Referral
CUST_06679,27,Female,USA,2024-02-11 06:41:33,Google Ads
CUST_03218,28,Male,Japan,2023-07-15 17:12:41,Google Ads
CUST_11631,52,Female,Japan,2024-12-08 13:12:54,Referral
CUST_05459,22,Female,UK,2023-11-29 01:20:39,Referral
CUST_08075,18,Male,USA,2024-05-06 05:01:21,Google Ads
CUST_05290,45,Male,Australia,2023-11-18 18:35:01,Facebook Ads
CUST_00672,18,Male,USA,2023-02-10 19:44:30,Email
CUST_08430,28,Female,Canada,2024-05-27 19:21:56,Facebook Ads
CUST_07847,24,Female,Germany,2024-04-22 08:06:53,Facebook Ads
CUST_07047,35,Female,Germany,2024-03-04 16:01:02,Organic Search
CUST_01400,27,Female,France,2023-03-27 02:42:37,Facebook Ads
CUST_03094,40,Female,USA,2023-07-08 04:09:23,Referral
CUST_11760,37,Male,USA,2024-12-16 09:34:15,Facebook Ads
CUST_11425,21,Other,Australia,2024-11-26 00:25:48,Organic Search
CUST_11714,38,Male,USA,2024-12-13 14:24:19,Google Ads
CUST_02374,41,Male,Germany,2023-05-25 08:52:07,Email
CUST_05164,35,Female,USA,2023-11-11 02:36:30,Direct
CUST_11020,50,Male,Japan,2024-11-01 09:04:51,Organic Search
CUST_03058,37,Male,Australia,2023-07-05 23:35:31,Organic Search
CUST_06567,52,Male,USA,2024-02-04 11:09:32,Google Ads
CUST_07987,37,Male,Japan,2024-04-30 20:31:54,Email
CUST_04892,20,Male,USA,2023-10-25 13:27:18,Referral
CUST_08058,31,Female,USA,2024-05-05 04:12:01,Facebook Ads
CUST_02384,34,Male,Canada,2023-05-25 23:28:12,Facebook Ads
CUST_02171,46,Male,USA,2023-05-13 00:27:51,Facebook Ads
CUST_04320,30,Female,Canada,2023-09-20 18:15:56,Referral
CUST_08156,30,Male,Australia,2024-05-11 03:17:32,Facebook Ads
CUST_04147,39,Female,France,2023-09-10 05:39:52,Facebook Ads
CUST_02972,34,Female,France,2023-06-30 18:01:17,Email
CUST_07636,29,Female,USA,2024-04-09 12:01:44,Google Ads
CUST_06988,60,Female,USA,2024-03-01 01:52:13,Google Ads
CUST_11700,18,Female,Germany,2024-12-12 17:57:49,Organic Search
CUST_11296,20,Male,USA,2024-11-18 04:04:28,Organic Search
CUST_08958,30,Male,Canada,2024-06-28 22:18:35,Facebook Ads
CUST_06981,19,Male,USA,2024-02-29 15:38:57,Facebook Ads
CUST_09218,38,Male,Germany,2024-07-14 17:56:29,Referral
CUST_09173,42,Male,Germany,2024-07-12 00:14:10,Referral
CUST_09843,28,Male,Germany,2024-08-21 18:31:03,Organic Search
CUST_00854,49,Female,Germany,2023-02-21 21:29:02,Organic Search
CUST_08358,24,Male,USA,2024-05-23 10:14:13,Email
CUST_08507,47,Male,Japan,2024-06-01 11:47:42,Google Ads
CUST_05005,43,Male,UK,2023-11-01 10:26:56,Google Ads
CUST_00497,22,Female,France,2023-01-31 04:13:13,Direct
CUST_11799,55,Male,Canada,2024-12-18 18:30:56,Direct
CUST_03233,22,Male,USA,2023-07-16 15:06:48,Referral
CUST_01001,51,Male,Japan,2023-03-02 20:07:18,Google Ads
CUST_08753,42,Male,Canada,2024-06-16 10:59:06,Facebook Ads
CUST_00874,26,Male,USA,2023-02-23 02:41:10,Direct
CUST_05884,18,Female,Germany,2023-12-24 21:53:45,Organic Search
CUST_11924,27,Male,USA,2024-12-26 09:01:51,Email
CUST_02548,28,Male,Canada,2023-06-04 22:55:48,Google Ads
CUST_03810,44,Male,Germany,2023-08-20 17:36:12,Email
CUST_09057,32,Female,USA,2024-07-04 22:51:43,Google Ads
CUST_01805,18,Female,France,2023-04-20 18:03:34,Email
CUST_11392,39,Female,USA,2024-11-24 00:14:46,Google Ads
CUST_11872,32,Female,USA,2024-12-23 05:06:16,Facebook Ads
CUST_00537,24,Male,Canada,2023-02-02 14:37:31,Google Ads
CUST_08755,27,Male,Australia,2024-06-16 13:54:19,Organic Search
CUST_02244,18,Male,Germany,2023-05-17 11:03:11,Google Ads
CUST_04757,18,Male,UK,2023-10-17 08:20:19,Email
CUST_07421,29,Male,USA,2024-03-27 10:06:10,Organic Search
CUST_00201,39,Female,France,2023-01-13 04:01:28,Direct
CUST_05223,32,Male,Germany,2023-11-14 16:45:19,Email
CUST_04684,26,Female,Japan,2023-10-12 21:44:59,Referral
CUST_06416,26,Female,USA,2024-01-26 06:40:50,Referral
CUST_00082,39,Male,UK,2023-01-05 22:16:11,Facebook Ads
CUST_10052,42,Female,UK,2024-09-03 11:40:59,Google Ads
CUST_11064,47,Male,Canada,2024-11-04 01:19:34,Email
CUST_07130,50,Male,Canada,2024-03-09 17:12:27,Facebook Ads
CUST_05247,27,Female,USA,2023-11-16 03:47:54,Google Ads
CUST_03476,19,Female,USA,2023-07-31 09:55:22,Direct
CUST_01383,60,Male,Canada,2023-03-26 01:53:17,Email
CUST_09693,65,Female,UK,2024-08-12 15:29:57,Email
CUST_10611,32,Female,Canada,2024-10-07 11:53:28,Google Ads
CUST_00091,36,Female,Canada,2023-01-06 11:24:39,Organic Search
CUST_02124,31,Female,Germany,2023-05-10 03:50:18,Organic Search
CUST_11116,40,Female,UK,2024-11-07 05:15:09,Google Ads
CUST_09465,41,Female,USA,2024-07-29 18:35:30,Organic Search
CUST_03721,46,Male,USA,2023-08-15 07:39:09,Facebook Ads
CUST_04725,34,Female,Australia,2023-10-15 09:36:53,Google Ads
CUST_02849,27,Female,Canada,2023-06-23 06:25:36,Referral
CUST_10987,54,Female,UK,2024-10-30 08:53:48,Referral
CUST_11615,30,Female,USA,2024-12-07 13:51:11,Google Ads
CUST_07563,46,Female,Australia,2024-04-05 01:26:24,Organic Search
CUST_03284,45,Male,USA,2023-07-19 17:34:46,Facebook Ads
CUST_08894,22,Other,USA,2024-06-25 00:51:43,Google Ads
CUST_08230,43,Male,Canada,2024-05-15 15:20:29,Email
CUST_05163,33,Female,USA,2023-11-11 01:08:53,Email
CUST_01481,43,Male,Germany,2023-04-01 00:58:48,Google Ads
CUST_11809,47,Female,Australia,2024-12-19 09:07:00,Google Ads
CUST_11135,37,Male,USA,2024-11-08 08:59:41,Facebook Ads
CUST_09720,27,Male,France,2024-08-14 06:55:21,Facebook Ads
CUST_03332,18,Female,USA,2023-07-22 15:39:55,Direct
CUST_00367,37,Female,USA,2023-01-23 06:24:16,Organic Search
CUST_07519,18,Other,Canada,2024-04-02 09:11:41,Organic Search
CUST_10114,36,Male,UK,2024-09-07 06:12:38,Direct
CUST_08442,51,Male,USA,2024-05-28 12:53:13,Facebook Ads
CUST_01543,54,Male,Australia,2023-04-04 19:30:27,Referral
CUST_03326,40,Female,USA,2023-07-22 06:54:16,Google Ads
CUST_07132,32,Male,USA,2024-03-09 20:07:40,Referral
CUST_11095,27,Female,Japan,2024-11-05 22:35:24,Email
CUST_05591,28,Female,UK,2023-12-07 02:04:49,Organic Search
CUST_11687,48,Male,Canada,2024-12-11 22:58:55,Direct
CUST_07406,54,Female,Australia,2024-03-26 12:12:04,Facebook Ads
CUST_03545,51,Male,USA,2023-08-04 14:40:16,Referral
CUST_06403,30,Female,USA,2024-01-25 11:41:56,Google Ads
CUST_07580,18,Female,USA,2024-04-06 02:15:44,Facebook Ads
CUST_11185,29,Male,Australia,2024-11-11 10:00:03,Email
CUST_02256,39,Male,Germany,2023-05-18 04:34:28,Email
CUST_05832,33,Male,UK,2023-12-21 17:58:10,Facebook Ads
CUST_05399,18,Male,USA,2023-11-25 09:44:13,Google Ads
CUST_03728,47,Male,USA,2023-08-15 17:52:25,Google Ads
CUST_03669,33,Male,Australia,2023-08-12 03:43:35,Facebook Ads
CUST_08592,18,Female,USA,2024-06-06 15:54:19,Google Ads
CUST_09945,32,Female,USA,2024-08-27 23:27:00,Facebook Ads
CUST_06938,29,Male,Germany,2024-02-27 00:51:51,Email
CUST_05704,27,Female,Canada,2023-12-13 23:04:26,Organic Search
CUST_08836,34,Male,USA,2024-06-21 12:10:30,Google Ads
CUST_01864,18,Male,Canada,2023-04-24 08:12:24,Email
CUST_11286,26,Female,UK,2024-11-17 13:28:23,Facebook Ads
CUST_10214,33,Other,USA,2024-09-13 08:13:22,Google Ads
CUST_11902,20,Female,USA,2024-12-25 00:54:29,Direct
CUST_01337,27,Female,UK,2023-03-23 06:43:21,Google Ads
CUST_03968,18,Male,Japan,2023-08-30 08:18:10,Direct
CUST_07823,29,Male,Germany,2024-04-20 21:04:18,Email
CUST_08499,18,Female,France,2024-06-01 00:06:50,Referral
CUST_06086,31,Male,Canada,2024-01-06 04:50:25,Facebook Ads
CUST_04296,18,Male,Canada,2023-09-19 07:13:21,Email
CUST_04925,40,Female,Canada,2023-10-27 13:38:21,Organic Search
CUST_05428,34,Male,USA,2023-11-27 04:04:49,Email
CUST_04824,34,Female,USA,2023-10-21 10:10:01,Facebook Ads
CUST_02300,18,Female,France,2023-05-20 20:49:11,Email
CUST_08623,31,Male,Japan,2024-06-08 13:10:09,Google Ads
CUST_00673,30,Male,UK,2023-02-10 21:12:06,Organic Search
CUST_08142,26,Female,Canada,2024-05-10 06:51:02,Google Ads
CUST_08797,28,Male,USA,2024-06-19 03:13:49,Email
CUST_11045,34,Female,USA,2024-11-02 21:35:02,Email
CUST_03777,18,Male,USA,2023-08-18 17:25:10,Email
CUST_03592,42,Female,Japan,2023-08-07 11:17:49,Google Ads
CUST_08131,31,Male,USA,2024-05-09 14:47:21,Google Ads
CUST_05344,28,Female,UK,2023-11-22 01:25:48,Email
CUST_10744,30,Female,Canada,2024-10-15 14:05:14,Organic Search
CUST_06875,18,Male,Canada,2024-02-23 04:52:35,Google Ads
CUST_00325,22,Female,USA,2023-01-20 17:04:46,Organic Search
CUST_04177,34,Female,USA,2023-09-12 01:28:05,Referral
CUST_05600,40,Male,Canada,2023-12-07 15:13:17,Google Ads
CUST_08361,42,Male,USA,2024-05-23 14:37:02,Referral
CUST_10166,41,Female,USA,2024-09-10 10:08:13,Facebook Ads
CUST_04641,44,Male,Germany,2023-10-10 06:57:52,Google Ads
CUST_08496,43,Male,USA,2024-05-31 19:44:01,Facebook Ads
CUST_04984,33,Female,USA,2023-10-31 03:47:11,Google Ads
CUST_05681,23,Female,USA,2023-12-12 13:29:28,Google Ads
CUST_02450,26,Female,USA,2023-05-29 23:50:17,Organic Search
CUST_10612,48,Male,USA,2024-10-07 13:21:04,Organic Search
CUST_08885,55,Male,USA,2024-06-24 11:43:16,Direct
CUST_08207,42,Female,UK,2024-05-14 05:45:31,Email
CUST_09197,53,Male,Canada,2024-07-13 11:16:44,Direct
CUST_08805,39,Male,Australia,2024-06-19 14:54:40,Google Ads
CUST_02777,31,Female,Japan,2023-06-18 21:17:52,Facebook Ads
CUST_11046,45,Male,Japan,2024-11-02 23:02:38,Google Ads
CUST_04796,19,Male,Japan,2023-10-19 17:17:00,Email
