customer_id,email_opens,email_clicks,ad_impressions,ad_clicks,email_click_rate,ad_click_rate
CUST_01174,7,1,57,3,0.1429,0.0526
CUST_04237,5,2,46,0,0.4000,0.0000
CUST_02819,5,2,52,1,0.4000,0.0192
CUST_04101,3,1,58,1,0.3333,0.0172
CUST_09575,5,1,53,4,0.2000,0.0755
CUST_09164,3,0,48,2,0.0000,0.0417
CUST_00960,2,0,55,3,0.0000,0.0545
CUST_04213,3,1,58,3,0.3333,0.0517
CUST_08644,5,0,57,1,0.0000,0.0175
CUST_04550,5,1,40,2,0.2000,0.0500
CUST_07407,4,0,41,1,0.0000,0.0244
CUST_02398,4,1,47,2,0.2500,0.0426
CUST_01875,2,1,51,4,0.5000,0.0784
CUST_04357,6,2,51,2,0.3333,0.0392
CUST_10623,3,0,42,4,0.0000,0.0952
CUST_00645,3,0,64,5,0.0000,0.0781
CUST_05295,2,1,41,2,0.5000,0.0488
CUST_06486,1,1,60,2,1.0000,0.0333
CUST_00553,2,1,50,3,0.5000,0.0600
CUST_05414,1,0,62,6,0.0000,0.0968
CUST_02719,3,0,50,2,0.0000,0.0400
CUST_01504,6,2,59,1,0.3333,0.0169
CUST_11843,3,2,52,1,0.6667,0.0192
CUST_11766,3,3,44,5,1.0000,0.1136
CUST_03295,4,1,63,2,0.2500,0.0317
CUST_10641,4,1,55,1,0.2500,0.0182
CUST_07252,4,1,46,3,0.2500,0.0652
CUST_09500,2,1,47,4,0.5000,0.0851
CUST_09429,4,2,51,1,0.5000,0.0196
CUST_09611,2,0,54,1,0.0000,0.0185
CUST_08206,0,0,51,2,0.0000,0.0392
CUST_01760,6,1,49,0,0.1667,0.0000
CUST_07282,4,0,58,2,0.0000,0.0345
CUST_09423,4,3,54,2,0.7500,0.0370
CUST_10568,3,1,48,4,0.3333,0.0833
CUST_01143,1,0,55,4,0.0000,0.0727
CUST_10323,3,1,59,1,0.3333,0.0169
CUST_07795,2,1,58,1,0.5000,0.0172
CUST_08470,3,0,53,6,0.0000,0.1132
CUST_05860,1,0,46,1,0.0000,0.0217
CUST_04295,5,1,55,5,0.2000,0.0909
CUST_10967,5,1,55,5,0.2000,0.0909
CUST_02762,2,0,43,4,0.0000,0.0930
CUST_09728,4,1,54,2,0.2500,0.0370
CUST_04032,3,0,49,2,0.0000,0.0408
CUST_04170,5,1,53,0,0.2000,0.0000
CUST_09712,2,0,41,4,0.0000,0.0976
CUST_00209,4,2,38,3,0.5000,0.0789
CUST_07425,1,0,35,1,0.0000,0.0286
CUST_01528,0,0,50,3,0.0000,0.0600
CUST_00976,4,0,42,2,0.0000,0.0476
CUST_02898,3,2,51,3,0.6667,0.0588
CUST_02926,6,3,40,0,0.5000,0.0000
CUST_08557,2,0,42,3,0.0000,0.0714
CUST_03100,0,0,59,3,0.0000,0.0508
CUST_02022,1,0,46,3,0.0000,0.0652
CUST_06188,4,2,53,3,0.5000,0.0566
CUST_01252,3,1,49,3,0.3333,0.0612
CUST_05453,2,1,38,2,0.5000,0.0526
CUST_01135,2,1,47,2,0.5000,0.0426
CUST_07093,7,2,55,1,0.2857,0.0182
CUST_05412,1,0,45,2,0.0000,0.0444
CUST_09262,4,0,48,2,0.0000,0.0417
CUST_11793,2,1,53,0,0.5000,0.0000
CUST_11203,2,0,44,4,0.0000,0.0909
CUST_02164,3,1,51,2,0.3333,0.0392
CUST_07192,2,0,49,2,0.0000,0.0408
CUST_00975,2,0,54,3,0.0000,0.0556
CUST_05597,1,0,58,3,0.0000,0.0517
CUST_03221,3,1,47,1,0.3333,0.0213
CUST_09099,3,1,52,2,0.3333,0.0385
CUST_00489,3,1,51,1,0.3333,0.0196
CUST_09477,2,0,53,2,0.0000,0.0377
CUST_03357,3,1,55,3,0.3333,0.0545
CUST_10324,6,2,56,2,0.3333,0.0357
CUST_04061,2,0,52,2,0.0000,0.0385
CUST_05690,4,1,47,4,0.2500,0.0851
CUST_06244,5,1,42,1,0.2000,0.0238
CUST_05938,2,0,54,1,0.0000,0.0185
CUST_06679,2,0,53,2,0.0000,0.0377
CUST_03218,4,0,46,6,0.0000,0.1304
CUST_11631,4,2,46,2,0.5000,0.0435
CUST_05459,5,1,57,4,0.2000,0.0702
CUST_08075,4,1,50,3,0.2500,0.0600
CUST_05290,1,0,57,1,0.0000,0.0175
CUST_00672,5,0,47,2,0.0000,0.0426
CUST_08430,5,1,39,0,0.2000,0.0000
CUST_07847,1,0,54,2,0.0000,0.0370
CUST_07047,3,1,53,3,0.3333,0.0566
CUST_01400,4,1,39,4,0.2500,0.1026
CUST_03094,2,1,44,1,0.5000,0.0227
CUST_11760,1,1,49,3,1.0000,0.0612
CUST_11425,4,1,58,3,0.2500,0.0517
CUST_11714,1,1,49,2,1.0000,0.0408
CUST_02374,3,2,57,2,0.6667,0.0351
CUST_05164,7,3,53,2,0.4286,0.0377
CUST_11020,2,2,42,4,1.0000,0.0952
CUST_03058,3,2,48,3,0.6667,0.0625
CUST_06567,2,0,41,1,0.0000,0.0244
CUST_07987,3,1,41,5,0.3333,0.1220
CUST_04892,3,1,64,0,0.3333,0.0000
CUST_08058,1,1,56,3,1.0000,0.0536
CUST_02384,1,1,55,5,1.0000,0.0909
CUST_02171,4,1,51,5,0.2500,0.0980
CUST_04320,4,1,39,1,0.2500,0.0256
CUST_08156,4,1,45,1,0.2500,0.0222
CUST_04147,8,0,52,4,0.0000,0.0769
CUST_02972,3,0,39,1,0.0000,0.0256
CUST_07636,3,0,43,3,0.0000,0.0698
CUST_06988,2,0,47,3,0.0000,0.0638
CUST_11700,3,2,44,1,0.6667,0.0227
CUST_11296,1,0,55,2,0.0000,0.0364
CUST_08958,2,1,56,3,0.5000,0.0536
CUST_06981,3,2,50,1,0.6667,0.0200
CUST_09218,5,0,51,3,0.0000,0.0588
CUST_09173,0,0,51,2,0.0000,0.0392
CUST_09843,4,2,50,4,0.5000,0.0800
CUST_00854,1,0,49,3,0.0000,0.0612
CUST_08358,3,1,50,3,0.3333,0.0600
CUST_08507,0,0,55,2,0.0000,0.0364
CUST_05005,0,0,52,1,0.0000,0.0192
CUST_00497,3,0,61,1,0.0000,0.0164
CUST_11799,2,0,55,3,0.0000,0.0545
CUST_03233,4,2,42,1,0.5000,0.0238
CUST_01001,3,1,63,2,0.3333,0.0317
CUST_08753,2,1,55,7,0.5000,0.1273
CUST_00874,5,2,55,3,0.4000,0.0545
CUST_05884,3,1,38,1,0.3333,0.0263
CUST_11924,2,1,41,3,0.5000,0.0732
CUST_02548,1,0,58,3,0.0000,0.0517
CUST_03810,4,1,54,1,0.2500,0.0185
CUST_09057,3,2,48,3,0.6667,0.0625
CUST_01805,2,1,52,4,0.5000,0.0769
CUST_11392,2,1,48,1,0.5000,0.0208
CUST_11872,7,0,49,0,0.0000,0.0000
CUST_00537,3,1,57,1,0.3333,0.0175
CUST_08755,3,1,58,5,0.3333,0.0862
CUST_02244,3,1,59,2,0.3333,0.0339
CUST_04757,1,0,56,6,0.0000,0.1071
CUST_07421,5,1,43,1,0.2000,0.0233
CUST_00201,5,2,58,1,0.4000,0.0172
CUST_05223,2,0,54,4,0.0000,0.0741
CUST_04684,6,3,50,1,0.5000,0.0200
CUST_06416,4,2,58,5,0.5000,0.0862
CUST_00082,4,2,55,3,0.5000,0.0545
CUST_10052,4,0,43,1,0.0000,0.0233
CUST_11064,2,1,38,7,0.5000,0.1842
CUST_07130,5,3,58,0,0.6000,0.0000
CUST_05247,1,1,49,4,1.0000,0.0816
CUST_03476,3,0,54,4,0.0000,0.0741
CUST_01383,6,1,61,1,0.1667,0.0164
CUST_09693,4,1,49,2,0.2500,0.0408
CUST_10611,4,1,47,6,0.2500,0.1277
CUST_00091,1,1,55,2,1.0000,0.0364
CUST_02124,4,1,48,4,0.2500,0.0833
CUST_11116,3,0,47,2,0.0000,0.0426
CUST_09465,2,1,59,4,0.5000,0.0678
CUST_03721,3,1,53,1,0.3333,0.0189
CUST_04725,3,1,45,1,0.3333,0.0222
CUST_02849,3,0,41,4,0.0000,0.0976
CUST_10987,5,1,31,4,0.2000,0.1290
CUST_11615,5,0,56,6,0.0000,0.1071
CUST_07563,5,1,57,2,0.2000,0.0351
CUST_03284,3,0,59,2,0.0000,0.0339
CUST_08894,4,2,47,2,0.5000,0.0426
CUST_08230,3,1,46,5,0.3333,0.1087
CUST_05163,4,2,48,4,0.5000,0.0833
CUST_01481,1,1,51,4,1.0000,0.0784
CUST_11809,2,1,49,4,0.5000,0.0816
CUST_11135,3,1,54,4,0.3333,0.0741
CUST_09720,4,1,47,0,0.2500,0.0000
CUST_03332,1,0,50,7,0.0000,0.1400
CUST_00367,1,0,59,3,0.0000,0.0508
CUST_07519,6,2,48,3,0.3333,0.0625
CUST_10114,0,0,41,1,0.0000,0.0244
CUST_08442,5,2,32,2,0.4000,0.0625
CUST_01543,4,0,52,4,0.0000,0.0769
CUST_03326,1,0,43,1,0.0000,0.0233
CUST_07132,3,0,56,2,0.0000,0.0357
CUST_11095,4,1,46,0,0.2500,0.0000
CUST_05591,1,1,48,1,1.0000,0.0208
CUST_11687,4,3,54,4,0.7500,0.0741
CUST_07406,6,3,58,2,0.5000,0.0345
CUST_03545,0,0,37,2,0.0000,0.0541
CUST_06403,7,1,47,2,0.1429,0.0426
CUST_07580,4,2,57,0,0.5000,0.0000
CUST_11185,2,0,41,4,0.0000,0.0976
CUST_02256,0,0,45,4,0.0000,0.0889
CUST_05832,2,1,47,1,0.5000,0.0213
CUST_05399,7,1,39,1,0.1429,0.0256
CUST_03728,5,2,51,0,0.4000,0.0000
CUST_03669,6,2,43,3,0.3333,0.0698
CUST_08592,2,1,54,1,0.5000,0.0185
CUST_09945,4,0,59,2,0.0000,0.0339
CUST_06938,1,1,44,1,1.0000,0.0227
CUST_05704,4,0,42,0,0.0000,0.0000
CUST_08836,2,2,51,8,1.0000,0.1569
CUST_01864,1,0,56,0,0.0000,0.0000
CUST_11286,4,1,41,1,0.2500,0.0244
CUST_10214,2,0,42,1,0.0000,0.0238
CUST_11902,6,2,49,1,0.3333,0.0204
CUST_01337,1,0,49,2,0.0000,0.0408
CUST_03968,3,2,53,3,0.6667,0.0566
CUST_07823,2,1,40,1,0.5000,0.0250
CUST_08499,1,0,57,3,0.0000,0.0526
CUST_06086,3,0,58,4,0.0000,0.0690
CUST_04296,4,1,51,3,0.2500,0.0588
CUST_04925,2,1,52,1,0.5000,0.0192
CUST_05428,4,2,55,4,0.5000,0.0727
CUST_04824,6,2,51,2,0.3333,0.0392
CUST_02300,4,2,43,0,0.5000,0.0000
CUST_08623,6,0,58,3,0.0000,0.0517
CUST_00673,2,1,49,2,0.5000,0.0408
CUST_08142,4,2,50,3,0.5000,0.0600
CUST_08797,1,0,45,3,0.0000,0.0667
CUST_11045,2,0,58,2,0.0000,0.0345
CUST_03777,2,1,52,3,0.5000,0.0577
CUST_03592,5,2,44,3,0.4000,0.0682
CUST_08131,2,1,61,2,0.5000,0.0328
CUST_05344,2,0,40,1,0.0000,0.0250
CUST_10744,2,1,46,4,0.5000,0.0870
CUST_06875,4,0,53,2,0.0000,0.0377
CUST_00325,6,1,44,0,0.1667,0.0000
CUST_04177,2,2,47,3,1.0000,0.0638
CUST_05600,1,0,54,3,0.0000,0.0556
CUST_08361,3,0,60,5,0.0000,0.0833
CUST_10166,1,1,57,2,1.0000,0.0351
CUST_04641,2,0,49,2,0.0000,0.0408
CUST_08496,1,0,57,1,0.0000,0.0175
CUST_04984,0,0,54,4,0.0000,0.0741
CUST_05681,2,1,41,0,0.5000,0.0000
CUST_02450,6,2,35,0,0.3333,0.0000
CUST_10612,2,1,48,1,0.5000,0.0208
CUST_08885,3,0,48,4,0.0000,0.0833
CUST_08207,2,1,54,2,0.5000,0.0370
CUST_09197,2,1,63,3,0.5000,0.0476
CUST_08805,5,1,68,1,0.2000,0.0147
CUST_02777,3,0,51,3,0.0000,0.0588
CUST_11046,1,1,66,4,1.0000,0.0606
CUST_04796,1,0,49,1,0.0000,0.0204
CUST_08350,3,0,48,2,0.0000,0.0417
CUST_06789,1,0,54,0,0.0000,0.0000
CUST_08951,1,0,40,2,0.0000,0.0500
CUST_04947,5,2,47,3,0.4000,0.0638
CUST_11850,3,0,60,6,0.0000,0.1000
CUST_04659,2,1,46,4,0.5000,0.0870
CUST_04770,2,0,50,2,0.0000,0.0400
CUST_09557,4,0,44,0,0.0000,0.0000
CUST_11204,3,1,39,0,0.3333,0.0000
CUST_01130,1,0,50,3,0.0000,0.0600
CUST_07872,3,1,40,4,0.3333,0.1000
CUST_11299,3,1,49,3,0.3333,0.0612
CUST_03758,4,0,36,3,0.0000,0.0833
CUST_09870,3,2,58,5,0.6667,0.0862
CUST_03925,3,0,57,3,0.0000,0.0526
CUST_05365,4,1,57,1,0.2500,0.0175
CUST_01291,4,1,59,2,0.2500,0.0339
CUST_01369,3,2,49,1,0.6667,0.0204
CUST_09251,2,1,63,3,0.5000,0.0476
CUST_08236,3,1,52,3,0.3333,0.0577
CUST_09093,2,1,55,2,0.5000,0.0364
CUST_08334,3,0,63,1,0.0000,0.0159
CUST_10409,4,1,50,2,0.2500,0.0400
CUST_00155,1,0,63,4,0.0000,0.0635
CUST_11512,5,2,45,2,0.4000,0.0444
CUST_07712,3,1,35,3,0.3333,0.0857
CUST_05185,3,0,47,2,0.0000,0.0426
CUST_11312,5,3,50,3,0.6000,0.0600
CUST_00184,0,0,49,0,0.0000,0.0000
CUST_01967,3,0,57,2,0.0000,0.0351
CUST_07846,0,0,52,4,0.0000,0.0769
CUST_03057,5,2,53,2,0.4000,0.0377
CUST_04109,1,0,58,3,0.0000,0.0517
CUST_04444,3,0,32,0,0.0000,0.0000
CUST_00418,5,2,48,3,0.4000,0.0625
CUST_08030,4,2,48,1,0.5000,0.0208
CUST_11261,2,1,39,3,0.5000,0.0769
CUST_04441,3,0,44,3,0.0000,0.0682
CUST_05916,3,1,54,2,0.3333,0.0370
CUST_09979,2,1,56,7,0.5000,0.1250
CUST_10506,2,0,43,4,0.0000,0.0930
CUST_08054,1,0,36,1,0.0000,0.0278
CUST_01804,0,0,44,4,0.0000,0.0909
CUST_09165,3,0,46,3,0.0000,0.0652
CUST_09748,1,0,46,4,0.0000,0.0870
CUST_01623,4,0,45,3,0.0000,0.0667
CUST_04730,2,0,58,3,0.0000,0.0517
CUST_02935,5,1,62,3,0.2000,0.0484
CUST_09674,4,0,50,2,0.0000,0.0400
CUST_02310,2,2,54,2,1.0000,0.0370
CUST_09032,3,2,59,2,0.6667,0.0339
CUST_00457,5,1,53,4,0.2000,0.0755
CUST_00166,5,2,62,4,0.4000,0.0645
CUST_04021,7,4,40,2,0.5714,0.0500
CUST_00472,3,1,46,4,0.3333,0.0870
CUST_07121,3,1,59,5,0.3333,0.0847
CUST_05606,3,0,58,2,0.0000,0.0345
CUST_04682,4,0,49,1,0.0000,0.0204
CUST_05420,2,0,42,3,0.0000,0.0714
CUST_11722,5,3,54,1,0.6000,0.0185
CUST_03143,3,1,56,3,0.3333,0.0536
CUST_08574,7,3,56,1,0.4286,0.0179
CUST_02219,3,1,39,1,0.3333,0.0256
CUST_05555,3,1,54,1,0.3333,0.0185
CUST_09600,6,1,50,3,0.1667,0.0600
CUST_06928,2,0,68,5,0.0000,0.0735
CUST_06402,4,1,45,3,0.2500,0.0667
CUST_03883,6,3,49,0,0.5000,0.0000
CUST_08637,3,2,30,0,0.6667,0.0000
CUST_10637,2,0,53,5,0.0000,0.0943
CUST_00231,2,1,41,4,0.5000,0.0976
CUST_02248,2,0,52,4,0.0000,0.0769
CUST_07997,6,3,47,2,0.5000,0.0426
CUST_06350,2,1,51,2,0.5000,0.0392
CUST_08248,5,1,61,5,0.2000,0.0820
CUST_00375,2,0,36,1,0.0000,0.0278
CUST_05975,4,2,44,3,0.5000,0.0682
CUST_09235,4,1,38,3,0.2500,0.0789
CUST_06370,3,1,57,1,0.3333,0.0175
CUST_11342,7,2,52,1,0.2857,0.0192
CUST_04361,2,2,50,4,1.0000,0.0800
CUST_05515,7,2,49,3,0.2857,0.0612
CUST_11401,3,1,55,2,0.3333,0.0364
CUST_03846,1,1,42,3,1.0000,0.0714
CUST_11684,3,0,60,8,0.0000,0.1333
CUST_08581,4,1,57,3,0.2500,0.0526
CUST_11540,3,1,53,4,0.3333,0.0755
CUST_00388,1,1,46,2,1.0000,0.0435
CUST_04558,2,0,47,5,0.0000,0.1064
CUST_03521,2,0,46,3,0.0000,0.0652
CUST_07965,1,0,60,4,0.0000,0.0667
CUST_08078,2,1,50,3,0.5000,0.0600
CUST_07954,6,3,51,3,0.5000,0.0588
CUST_02618,5,3,47,3,0.6000,0.0638
CUST_03364,3,0,45,1,0.0000,0.0222
CUST_09620,3,0,65,1,0.0000,0.0154
CUST_07178,3,1,53,4,0.3333,0.0755
CUST_08327,2,0,45,2,0.0000,0.0444
CUST_09137,2,1,33,2,0.5000,0.0606
CUST_11993,4,1,51,2,0.2500,0.0392
CUST_11775,2,1,52,4,0.5000,0.0769
CUST_10454,4,2,64,5,0.5000,0.0781
CUST_03352,2,0,53,3,0.0000,0.0566
CUST_02005,2,1,56,1,0.5000,0.0179
CUST_03310,3,1,52,3,0.3333,0.0577
CUST_02781,3,0,56,2,0.0000,0.0357
CUST_07645,2,1,50,2,0.5000,0.0400
CUST_07632,3,0,48,1,0.0000,0.0208
CUST_00584,2,0,50,0,0.0000,0.0000
CUST_10912,3,0,45,2,0.0000,0.0444
CUST_07975,1,1,51,5,1.0000,0.0980
CUST_09939,1,0,61,0,0.0000,0.0000
CUST_05264,2,0,52,2,0.0000,0.0385
CUST_03350,1,1,53,0,1.0000,0.0000
CUST_08324,2,0,43,3,0.0000,0.0698
CUST_02467,5,2,55,3,0.4000,0.0545
CUST_10837,2,1,48,0,0.5000,0.0000
CUST_09747,2,0,45,4,0.0000,0.0889
CUST_02296,2,2,42,3,1.0000,0.0714
CUST_06633,2,1,56,6,0.5000,0.1071
CUST_08106,6,2,46,6,0.3333,0.1304
CUST_05015,1,1,48,4,1.0000,0.0833
CUST_11032,2,1,43,1,0.5000,0.0233
CUST_00916,4,1,41,1,0.2500,0.0244
CUST_06242,4,2,65,2,0.5000,0.0308
CUST_08251,1,0,57,4,0.0000,0.0702
CUST_02096,4,1,56,2,0.2500,0.0357
CUST_06186,3,0,50,2,0.0000,0.0400
CUST_11213,3,2,46,2,0.6667,0.0435
CUST_04157,3,0,51,2,0.0000,0.0392
CUST_07650,4,0,51,6,0.0000,0.1176
CUST_04846,6,1,55,4,0.1667,0.0727
CUST_05551,2,0,61,2,0.0000,0.0328
CUST_09989,6,0,48,5,0.0000,0.1042
CUST_07066,0,0,50,2,0.0000,0.0400
CUST_01615,3,2,44,6,0.6667,0.1364
CUST_05788,2,1,45,4,0.5000,0.0889
CUST_11853,2,0,52,3,0.0000,0.0577
CUST_11569,3,1,66,2,0.3333,0.0303
CUST_08268,6,2,50,3,0.3333,0.0600
CUST_06480,3,2,51,3,0.6667,0.0588
CUST_03334,1,0,36,0,0.0000,0.0000
CUST_10377,5,1,41,2,0.2000,0.0488
CUST_07974,1,0,50,1,0.0000,0.0200
CUST_10478,0,0,51,3,0.0000,0.0588
CUST_10607,2,1,48,3,0.5000,0.0625
CUST_11987,4,0,37,2,0.0000,0.0541
CUST_03353,1,0,40,4,0.0000,0.1000
CUST_09283,6,4,51,1,0.6667,0.0196
CUST_03822,3,0,55,5,0.0000,0.0909
CUST_11531,3,0,45,0,0.0000,0.0000
CUST_09873,3,0,44,2,0.0000,0.0455
CUST_04199,3,1,64,3,0.3333,0.0469
CUST_01270,2,0,57,1,0.0000,0.0175
CUST_09927,1,1,39,2,1.0000,0.0513
CUST_00619,4,1,49,1,0.2500,0.0204
CUST_08955,2,1,46,7,0.5000,0.1522
CUST_04171,2,1,53,4,0.5000,0.0755
CUST_02812,0,0,42,6,0.0000,0.1429
CUST_11508,2,1,50,3,0.5000,0.0600
CUST_08426,2,0,57,6,0.0000,0.1053
CUST_00669,2,2,49,2,1.0000,0.0408
CUST_08807,2,1,57,2,0.5000,0.0351
CUST_06303,1,0,59,1,0.0000,0.0169
CUST_06805,3,0,47,2,0.0000,0.0426
CUST_09582,3,0,60,2,0.0000,0.0333
CUST_08842,4,1,47,6,0.2500,0.1277
CUST_05926,4,0,45,6,0.0000,0.1333
CUST_04080,1,1,48,2,1.0000,0.0417
CUST_06121,1,1,54,2,1.0000,0.0370
CUST_07532,2,1,53,4,0.5000,0.0755
CUST_02045,4,1,47,2,0.2500,0.0426
CUST_02104,5,1,56,7,0.2000,0.1250
CUST_02147,4,1,47,4,0.2500,0.0851
CUST_02023,1,0,48,4,0.0000,0.0833
CUST_07586,5,0,56,2,0.0000,0.0357
CUST_03502,2,1,45,2,0.5000,0.0444
CUST_10763,2,0,40,0,0.0000,0.0000
CUST_01863,4,0,41,3,0.0000,0.0732
CUST_11888,4,1,49,2,0.2500,0.0408
CUST_02013,2,1,59,2,0.5000,0.0339
CUST_03820,4,3,54,3,0.7500,0.0556
CUST_11506,4,0,59,2,0.0000,0.0339
CUST_09581,5,1,47,4,0.2000,0.0851
CUST_08531,5,1,49,2,0.2000,0.0408
CUST_05102,2,1,47,2,0.5000,0.0426
CUST_01862,1,0,50,1,0.0000,0.0200
CUST_08227,2,0,55,2,0.0000,0.0364
CUST_11763,1,0,41,2,0.0000,0.0488
CUST_10358,3,3,58,6,1.0000,0.1034
CUST_11597,0,0,59,1,0.0000,0.0169
CUST_03367,2,0,42,1,0.0000,0.0238
CUST_01782,4,1,58,3,0.2500,0.0517
CUST_08504,5,1,46,1,0.2000,0.0217
CUST_06617,1,0,48,1,0.0000,0.0208
CUST_00313,2,1,46,2,0.5000,0.0435
CUST_03011,1,0,48,4,0.0000,0.0833
CUST_10131,1,1,37,4,1.0000,0.1081
CUST_08039,7,2,44,1,0.2857,0.0227
CUST_04647,5,3,49,3,0.6000,0.0612
CUST_04347,2,0,47,5,0.0000,0.1064
CUST_02979,1,1,52,1,1.0000,0.0192
CUST_10023,2,2,57,1,1.0000,0.0175
CUST_07675,2,0,61,3,0.0000,0.0492
CUST_05366,4,0,53,3,0.0000,0.0566
CUST_06908,5,2,49,0,0.4000,0.0000
CUST_06284,1,0,44,1,0.0000,0.0227
CUST_01896,1,0,53,5,0.0000,0.0943
CUST_04759,6,2,57,4,0.3333,0.0702
CUST_01835,2,1,63,6,0.5000,0.0952
CUST_07967,2,0,72,5,0.0000,0.0694
CUST_08847,1,0,48,1,0.0000,0.0208
CUST_00219,4,2,41,3,0.5000,0.0732
CUST_04952,1,0,35,1,0.0000,0.0286
CUST_11890,7,2,56,4,0.2857,0.0714
CUST_00042,3,0,59,3,0.0000,0.0508
CUST_03646,3,2,53,1,0.6667,0.0189
CUST_09431,3,0,50,3,0.0000,0.0600
CUST_03520,2,0,56,5,0.0000,0.0893
CUST_05749,4,2,54,2,0.5000,0.0370
CUST_01955,3,1,39,0,0.3333,0.0000
CUST_07944,3,1,46,0,0.3333,0.0000
CUST_05054,3,1,31,0,0.3333,0.0000
CUST_01571,1,0,62,3,0.0000,0.0484
CUST_06101,2,0,54,2,0.0000,0.0370
CUST_02897,5,0,39,3,0.0000,0.0769
CUST_08293,3,0,44,3,0.0000,0.0682
CUST_07652,2,2,45,3,1.0000,0.0667
CUST_08205,2,0,39,1,0.0000,0.0256
CUST_03141,1,0,62,4,0.0000,0.0645
CUST_04240,2,1,45,2,0.5000,0.0444
CUST_06241,2,0,52,2,0.0000,0.0385
CUST_09075,7,5,46,1,0.7143,0.0217
CUST_07751,5,1,47,3,0.2000,0.0638
CUST_03117,3,2,57,3,0.6667,0.0526
CUST_05655,2,0,50,2,0.0000,0.0400
CUST_06848,1,0,54,5,0.0000,0.0926
CUST_09959,3,0,41,1,0.0000,0.0244
CUST_07909,5,1,58,2,0.2000,0.0345
CUST_05114,2,1,52,2,0.5000,0.0385
CUST_08214,3,0,44,3,0.0000,0.0682
CUST_03482,6,2,43,4,0.3333,0.0930
CUST_01719,4,1,40,1,0.2500,0.0250
CUST_05139,0,0,50,5,0.0000,0.1000
CUST_03504,4,1,49,2,0.2500,0.0408
CUST_09864,2,0,51,3,0.0000,0.0588
CUST_05137,2,1,47,3,0.5000,0.0638
CUST_03191,2,1,51,1,0.5000,0.0196
CUST_07462,5,2,36,1,0.4000,0.0278
CUST_09591,0,0,49,3,0.0000,0.0612
CUST_08446,2,0,54,2,0.0000,0.0370
CUST_11121,1,1,47,4,1.0000,0.0851
CUST_01390,2,0,46,2,0.0000,0.0435
CUST_02191,3,1,57,2,0.3333,0.0351
CUST_07484,5,2,45,1,0.4000,0.0222
CUST_00707,3,0,45,3,0.0000,0.0667
CUST_11073,2,1,40,3,0.5000,0.0750
CUST_09547,2,1,44,3,0.5000,0.0682
CUST_02795,1,0,36,4,0.0000,0.1111
CUST_04927,3,0,60,3,0.0000,0.0500
CUST_07889,0,0,49,4,0.0000,0.0816
CUST_05454,1,1,45,2,1.0000,0.0444
CUST_06740,5,3,54,2,0.6000,0.0370
CUST_08945,1,1,52,2,1.0000,0.0385
CUST_08200,5,1,64,2,0.2000,0.0313
CUST_10502,2,1,51,1,0.5000,0.0196
CUST_02066,1,1,46,3,1.0000,0.0652
CUST_08100,2,2,49,2,1.0000,0.0408
CUST_07871,2,1,48,2,0.5000,0.0417
CUST_07387,5,1,40,2,0.2000,0.0500
CUST_04294,0,0,33,0,0.0000,0.0000
CUST_11707,1,0,44,2,0.0000,0.0455
CUST_03436,6,0,53,0,0.0000,0.0000
CUST_06551,5,4,59,3,0.8000,0.0508
CUST_08566,3,0,49,3,0.0000,0.0612
CUST_06730,3,1,45,7,0.3333,0.1556
CUST_05207,3,2,49,1,0.6667,0.0204
CUST_11794,3,0,51,3,0.0000,0.0588
CUST_08092,0,0,58,5,0.0000,0.0862
CUST_08387,4,3,48,2,0.7500,0.0417
CUST_07090,2,1,47,3,0.5000,0.0638
CUST_10815,5,1,49,3,0.2000,0.0612
CUST_06865,1,0,46,3,0.0000,0.0652
CUST_10839,4,1,36,0,0.2500,0.0000
CUST_00270,2,0,49,3,0.0000,0.0612
CUST_06211,4,1,42,2,0.2500,0.0476
CUST_08266,2,0,56,1,0.0000,0.0179
CUST_04762,2,1,41,1,0.5000,0.0244
CUST_00311,1,1,66,3,1.0000,0.0455
CUST_10592,4,2,43,3,0.5000,0.0698
CUST_07357,2,0,58,5,0.0000,0.0862
CUST_08976,5,0,41,3,0.0000,0.0732
CUST_08943,3,0,48,1,0.0000,0.0208
CUST_10649,5,2,50,2,0.4000,0.0400
CUST_07263,5,1,68,3,0.2000,0.0441
CUST_06357,2,1,41,2,0.5000,0.0488
CUST_04406,2,1,40,2,0.5000,0.0500
CUST_11651,4,1,51,3,0.2500,0.0588
CUST_04039,2,0,49,4,0.0000,0.0816
CUST_11479,2,1,45,2,0.5000,0.0444
CUST_06411,2,0,51,1,0.0000,0.0196
CUST_02232,5,1,57,1,0.2000,0.0175
CUST_00146,3,0,36,2,0.0000,0.0556
CUST_08338,8,1,66,2,0.1250,0.0303
CUST_01840,5,1,53,3,0.2000,0.0566
CUST_05260,5,2,57,4,0.4000,0.0702
CUST_11570,3,1,43,4,0.3333,0.0930
CUST_00640,7,4,44,1,0.5714,0.0227
CUST_02470,4,2,66,4,0.5000,0.0606
CUST_06885,6,2,44,0,0.3333,0.0000
CUST_04805,5,0,42,2,0.0000,0.0476
CUST_07911,1,0,40,2,0.0000,0.0500
CUST_03499,1,1,57,2,1.0000,0.0351
CUST_05314,1,0,57,3,0.0000,0.0526
CUST_02806,0,0,49,3,0.0000,0.0612
CUST_07900,4,0,52,4,0.0000,0.0769
CUST_07402,6,1,50,1,0.1667,0.0200
CUST_08056,2,1,46,1,0.5000,0.0217
