customer_id,total_spent,number_of_orders,days_since_last_purchase,avg_order_value,customer_segment,churned
CUST_08719,666.09,5,27,133.22,High Value,0
CUST_00273,661.14,5,9,132.23,High Value,0
CUST_05375,650.21,5,1,130.04,High Value,0
CUST_02822,639.2,5,30,127.84,High Value,0
CUST_04803,637.97,5,13,127.59,High Value,0
CUST_07170,627.16,5,49,125.43,High Value,0
CUST_09238,588.44,5,84,117.69,High Value,0
CUST_11724,581.33,5,54,116.27,High Value,0
CUST_10552,580.83,5,33,116.17,High Value,0
CUST_07550,575.32,5,1,115.06,High Value,0
CUST_04250,573.11,5,27,114.62,High Value,0
CUST_02024,568.86,5,17,113.77,High Value,0
CUST_00750,566.02,5,5,113.2,High Value,0
CUST_07416,564.86,5,11,112.97,High Value,0
CUST_09221,562.41,5,16,112.48,High Value,0
CUST_06807,561.11,5,2,112.22,High Value,0
CUST_05569,560.61,5,6,112.12,High Value,1
CUST_06125,556.81,5,20,111.36,High Value,0
CUST_06706,544.69,5,116,108.94,High Value,1
CUST_10372,543.35,5,7,108.67,High Value,0
CUST_05691,543.07,5,19,108.61,High Value,0
CUST_01194,538.83,5,59,107.77,High Value,0
CUST_02843,535.38,5,35,107.08,High Value,1
CUST_01530,531.26,5,48,106.25,High Value,0
CUST_03040,530.35,5,105,106.07,High Value,0
CUST_08781,528.32,5,26,105.66,High Value,0
CUST_11004,528.21,5,23,105.64,High Value,0
CUST_09183,527.35,5,19,105.47,High Value,0
CUST_01174,519.63,5,32,103.93,High Value,0
CUST_04237,514.34,5,94,102.87,High Value,0
CUST_02819,512.58,5,47,102.52,High Value,0
CUST_04101,504.22,5,77,100.84,High Value,0
CUST_09575,503.76,5,15,100.75,High Value,0
CUST_09164,503.26,5,11,100.65,High Value,0
CUST_00960,502.28,5,22,100.46,High Value,0
CUST_04213,499.93,5,7,99.99,Medium Value,0
CUST_08644,498.28,5,14,99.66,Medium Value,0
CUST_04550,497.81,5,22,99.56,Medium Value,0
CUST_07407,497.56,5,7,99.51,Medium Value,0
CUST_02398,496.96,5,39,99.39,Medium Value,0
CUST_01875,487.54,5,5,97.51,Medium Value,0
CUST_04357,486.97,5,23,97.39,Medium Value,0
CUST_10623,486.29,5,33,97.26,Medium Value,0
CUST_00645,486.12,5,14,97.22,Medium Value,0
CUST_05295,485.48,5,8,97.1,Medium Value,0
CUST_06486,478.85,5,38,95.77,Medium Value,0
CUST_00553,465.85,5,26,93.17,Medium Value,0
CUST_05414,465.05,5,24,93.01,Medium Value,0
CUST_02719,457.37,5,58,91.47,Medium Value,0
CUST_01504,456.15,5,16,91.23,Medium Value,0
CUST_11843,448.92,5,33,89.78,Medium Value,0
CUST_11766,448.88,5,122,89.78,Medium Value,1
CUST_03295,448.01,5,3,89.6,Medium Value,0
CUST_10641,447.11,5,11,89.42,Medium Value,0
CUST_07252,435.17,5,24,87.03,Medium Value,0
CUST_09500,432.23,5,9,86.45,Medium Value,0
CUST_09429,430.38,5,46,86.08,Medium Value,0
CUST_09611,428.68,5,9,85.74,Medium Value,1
CUST_08206,428.3,5,16,85.66,Medium Value,0
CUST_01760,425.49,5,1,85.1,Medium Value,0
CUST_07282,419.86,5,19,83.97,Medium Value,0
CUST_09423,412.75,5,7,82.55,Medium Value,0
CUST_10568,411.63,5,1,82.33,Medium Value,0
CUST_01143,410.13,5,21,82.03,Medium Value,0
CUST_10323,408.74,5,16,81.75,Medium Value,0
CUST_07795,407.02,5,26,81.4,Medium Value,0
CUST_08470,403.18,5,8,80.64,Medium Value,0
CUST_05860,400.42,5,43,80.08,Medium Value,0
CUST_04295,399.04,5,1,79.81,Medium Value,0
CUST_10967,398.87,5,48,79.77,Medium Value,0
CUST_02762,396.77,5,53,79.35,Medium Value,0
CUST_09728,396.58,5,15,79.32,Medium Value,0
CUST_04032,395.9,5,40,79.18,Medium Value,0
CUST_04170,393.05,5,45,78.61,Medium Value,0
CUST_09712,389.62,5,9,77.92,Medium Value,0
CUST_00209,388.96,5,25,77.79,Medium Value,0
CUST_07425,387.88,5,71,77.58,Medium Value,0
CUST_01528,387.52,5,14,77.5,Medium Value,0
CUST_00976,387.4,5,18,77.48,Medium Value,0
CUST_02898,387.31,5,10,77.46,Medium Value,0
CUST_02926,385.71,5,15,77.14,Medium Value,0
CUST_08557,385.46,5,28,77.09,Medium Value,0
CUST_03100,384.95,5,2,76.99,Medium Value,0
CUST_02022,383.35,5,68,76.67,Medium Value,0
CUST_06188,383.04,5,37,76.61,Medium Value,0
CUST_01252,379.81,5,75,75.96,Medium Value,0
CUST_05453,379.77,5,37,75.95,Medium Value,0
CUST_01135,379.47,5,3,75.89,Medium Value,0
CUST_07093,376.49,5,39,75.3,Medium Value,0
CUST_05412,373.26,5,16,74.65,Medium Value,0
CUST_09262,370.57,5,21,74.11,Medium Value,0
CUST_11793,370.29,5,41,74.06,Medium Value,0
CUST_11203,369.5,5,51,73.9,Medium Value,0
CUST_02164,365.81,5,15,73.16,Medium Value,0
CUST_07192,364.8,5,1,72.96,Medium Value,0
CUST_00975,364.56,5,6,72.91,Medium Value,0
CUST_05597,362.59,5,12,72.52,Medium Value,0
CUST_03221,362.08,5,18,72.42,Medium Value,0
CUST_09099,360.19,5,20,72.04,Medium Value,0
CUST_00489,359.88,5,32,71.98,Medium Value,0
CUST_09477,359.57,5,26,71.91,Medium Value,0
CUST_03357,357.74,5,40,71.55,Medium Value,0
CUST_10324,356.93,5,12,71.39,Medium Value,0
CUST_04061,354.27,5,20,70.85,Medium Value,0
CUST_05690,353.01,5,1,70.6,Medium Value,0
CUST_06244,351.46,5,5,70.29,Medium Value,1
CUST_05938,349.78,5,6,69.96,Medium Value,0
CUST_06679,349.65,5,42,69.93,Medium Value,0
CUST_03218,342.09,5,30,68.42,Medium Value,0
CUST_11631,342.09,5,58,68.42,Medium Value,0
CUST_05459,339.59,5,0,67.92,Medium Value,0
CUST_08075,337.48,5,11,67.5,Medium Value,0
CUST_05290,337.46,5,45,67.49,Medium Value,1
CUST_00672,335.96,5,25,67.19,Medium Value,0
CUST_08430,335.04,5,8,67.01,Medium Value,0
CUST_07847,334.62,5,22,66.92,Medium Value,0
CUST_07047,332.82,5,21,66.56,Medium Value,0
CUST_01400,332.51,5,21,66.5,Medium Value,0
CUST_03094,332.42,5,2,66.48,Medium Value,0
CUST_11760,331.05,5,19,66.21,Medium Value,0
CUST_11425,330.83,5,43,66.17,Medium Value,0
CUST_11714,329,5,10,65.8,Medium Value,0
CUST_02374,328.43,5,52,65.69,Medium Value,0
CUST_05164,327.76,5,11,65.55,Medium Value,0
CUST_11020,326.78,5,60,65.36,Medium Value,0
CUST_03058,326.06,5,30,65.21,Medium Value,0
CUST_06567,325.64,5,6,65.13,Medium Value,1
CUST_07987,323.61,5,16,64.72,Medium Value,0
CUST_04892,322.12,5,73,64.42,Medium Value,0
CUST_08058,321.9,5,33,64.38,Medium Value,0
CUST_02384,320.88,5,53,64.18,Medium Value,0
CUST_02171,320.65,5,9,64.13,Medium Value,0
CUST_04320,319.1,5,36,63.82,Medium Value,0
CUST_08156,319,5,31,63.8,Medium Value,0
CUST_04147,317.08,5,38,63.42,Medium Value,0
CUST_02972,312.6,5,19,62.52,Medium Value,0
CUST_07636,311.65,5,27,62.33,Medium Value,0
CUST_06988,308.05,5,78,61.61,Medium Value,0
CUST_11700,307.35,5,62,61.47,Medium Value,0
CUST_11296,306.65,5,69,61.33,Medium Value,0
CUST_08958,305.13,5,14,61.03,Medium Value,0
CUST_06981,301.26,5,8,60.25,Medium Value,0
CUST_09218,300.24,5,16,60.05,Medium Value,0
CUST_09173,299.76,5,80,59.95,Medium Value,0
CUST_09843,299.75,5,0,59.95,Medium Value,0
CUST_00854,299.52,5,38,59.9,Medium Value,0
CUST_08358,296.97,5,14,59.39,Medium Value,0
CUST_08507,289.56,5,7,57.91,Medium Value,0
CUST_05005,289.48,5,0,57.9,Medium Value,0
CUST_00497,288.96,5,38,57.79,Medium Value,0
CUST_11799,288.77,5,34,57.75,Medium Value,0
CUST_03233,288.62,5,118,57.72,Medium Value,0
CUST_01001,288.38,5,7,57.68,Medium Value,0
CUST_08753,287.96,5,8,57.59,Medium Value,0
CUST_00874,287.27,5,1,57.45,Medium Value,0
CUST_05884,286.67,5,43,57.33,Medium Value,0
CUST_11924,286.46,5,39,57.29,Medium Value,0
CUST_02548,286.07,5,32,57.21,Medium Value,0
CUST_03810,284.32,5,0,56.86,Medium Value,0
CUST_09057,284.14,5,32,56.83,Medium Value,0
CUST_01805,283.83,5,2,56.77,Medium Value,0
CUST_11392,283.05,5,18,56.61,Medium Value,0
CUST_11872,281.49,5,87,56.3,Medium Value,0
CUST_00537,278.29,5,56,55.66,Medium Value,0
CUST_08755,277.52,5,21,55.5,Medium Value,0
CUST_02244,276.45,5,18,55.29,Medium Value,0
CUST_04757,275.85,5,8,55.17,Medium Value,0
CUST_07421,273.03,5,69,54.61,Medium Value,0
CUST_00201,271.05,5,31,54.21,Medium Value,1
CUST_05223,271.01,5,24,54.2,Medium Value,0
CUST_04684,270.86,5,1,54.17,Medium Value,0
CUST_06416,269.59,5,41,53.92,Medium Value,0
CUST_00082,268.53,5,19,53.71,Medium Value,0
CUST_10052,268.33,5,23,53.67,Medium Value,0
CUST_11064,268.19,5,25,53.64,Medium Value,0
CUST_07130,268.08,5,2,53.62,Medium Value,0
CUST_05247,266.05,5,1,53.21,Medium Value,0
CUST_03476,265.65,5,24,53.13,Medium Value,0
CUST_01383,264.63,5,36,52.93,Medium Value,0
CUST_09693,262.8,5,19,52.56,Medium Value,1
CUST_10611,261.75,5,0,52.35,Medium Value,1
CUST_00091,261.41,5,24,52.28,Medium Value,0
CUST_02124,260.02,5,91,52,Medium Value,1
CUST_11116,259.8,5,111,51.96,Medium Value,1
CUST_09465,259.52,5,16,51.9,Medium Value,0
CUST_03721,259.49,5,77,51.9,Medium Value,0
CUST_04725,258.61,5,2,51.72,Medium Value,0
CUST_02849,257.91,5,10,51.58,Medium Value,0
CUST_10987,255.48,5,83,51.1,Medium Value,0
CUST_11615,255.4,5,30,51.08,Medium Value,1
CUST_07563,254.27,5,8,50.85,Medium Value,0
CUST_03284,250.41,5,38,50.08,Medium Value,0
CUST_08894,249.74,5,29,49.95,Medium Value,0
CUST_08230,248.26,5,32,49.65,Medium Value,1
CUST_05163,247.05,5,24,49.41,Medium Value,0
CUST_01481,247.02,5,11,49.4,Medium Value,0
CUST_11809,245.98,5,25,49.2,Medium Value,0
CUST_11135,245.42,5,3,49.08,Medium Value,0
CUST_09720,245.12,5,1,49.02,Medium Value,0
CUST_03332,244.19,5,19,48.84,Medium Value,0
CUST_00367,243.11,5,11,48.62,Medium Value,1
CUST_07519,242.57,5,21,48.51,Medium Value,0
CUST_10114,241.98,5,22,48.4,Medium Value,0
CUST_08442,241.34,5,6,48.27,Medium Value,0
CUST_01543,241.19,5,30,48.24,Medium Value,1
CUST_03326,241.08,5,20,48.22,Medium Value,0
CUST_07132,238.33,5,4,47.67,Medium Value,1
CUST_11095,237.94,5,12,47.59,Medium Value,0
CUST_05591,237.58,5,5,47.52,Medium Value,0
CUST_11687,237.43,5,117,47.49,Medium Value,1
CUST_07406,237.24,5,2,47.45,Medium Value,0
CUST_03545,237.2,5,50,47.44,Medium Value,0
CUST_06403,232.92,5,56,46.58,Medium Value,0
CUST_07580,232.83,5,1,46.57,Medium Value,0
CUST_11185,232.42,5,14,46.48,Medium Value,0
CUST_02256,232.35,5,12,46.47,Medium Value,0
CUST_05832,230.52,5,1,46.1,Medium Value,1
CUST_05399,229.02,5,79,45.8,Medium Value,0
CUST_03728,228.97,5,1,45.79,Medium Value,0
CUST_03669,228.49,5,15,45.7,Medium Value,1
CUST_08592,228.35,5,48,45.67,Medium Value,0
CUST_09945,226.37,5,54,45.27,Medium Value,0
CUST_06938,225.31,5,28,45.06,Medium Value,0
CUST_05704,224.8,5,51,44.96,Medium Value,0
CUST_08836,224.75,5,6,44.95,Medium Value,0
CUST_01864,224.26,5,13,44.85,Medium Value,1
CUST_11286,222.27,5,9,44.45,Medium Value,0
CUST_10214,222.2,5,46,44.44,Medium Value,0
CUST_11902,219.88,5,35,43.98,Medium Value,1
CUST_01337,218.91,5,64,43.78,Medium Value,0
CUST_03968,217.98,5,6,43.6,Medium Value,1
CUST_07823,217.14,5,67,43.43,Medium Value,0
CUST_08499,216.57,5,56,43.31,Medium Value,0
CUST_06086,216.46,5,44,43.29,Medium Value,0
CUST_04296,215.43,5,32,43.09,Medium Value,0
CUST_04925,214.05,5,27,42.81,Medium Value,0
CUST_05428,213.4,5,35,42.68,Medium Value,0
CUST_04824,213.11,5,102,42.62,Medium Value,0
CUST_02300,212.07,5,30,42.41,Medium Value,0
CUST_08623,209.5,5,1,41.9,Medium Value,0
CUST_00673,208.76,5,23,41.75,Medium Value,0
CUST_08142,207.01,5,18,41.4,Medium Value,0
CUST_08797,206.84,5,62,41.37,Medium Value,0
CUST_11045,206.63,5,18,41.33,Medium Value,0
CUST_03777,204.55,5,47,40.91,Medium Value,0
CUST_03592,204.06,5,84,40.81,Medium Value,0
CUST_08131,203.39,5,4,40.68,Medium Value,0
CUST_05344,202.72,5,17,40.54,Medium Value,0
CUST_10744,201.28,5,2,40.26,Medium Value,0
CUST_06875,200.85,5,5,40.17,Medium Value,0
CUST_00325,200.53,5,12,40.11,Medium Value,0
CUST_04177,197.29,5,0,39.46,Medium Value,0
CUST_05600,196.96,5,0,39.39,Medium Value,1
CUST_08361,196.2,5,12,39.24,Medium Value,0
CUST_10166,195.69,5,30,39.14,Medium Value,0
CUST_04641,195.6,5,1,39.12,Medium Value,0
CUST_08496,195.4,5,39,39.08,Medium Value,0
CUST_04984,194.15,5,114,38.83,Medium Value,1
CUST_05681,194.1,5,14,38.82,Medium Value,0
CUST_02450,193.66,5,5,38.73,Medium Value,0
CUST_10612,193.64,5,35,38.73,Medium Value,0
CUST_08885,193.02,5,95,38.6,Medium Value,1
CUST_08207,192.89,5,1,38.58,Medium Value,0
CUST_09197,192.79,5,6,38.56,Medium Value,1
CUST_08805,192.32,5,82,38.46,Medium Value,0
CUST_02777,191.69,5,53,38.34,Medium Value,0
CUST_11046,191.32,5,29,38.26,Medium Value,0
CUST_04796,189.83,5,5,37.97,Medium Value,0
CUST_08350,188.68,5,4,37.74,Medium Value,0
CUST_06789,188.36,5,61,37.67,Medium Value,0
CUST_08951,188.15,5,25,37.63,Medium Value,1
CUST_04947,187.68,5,24,37.54,Medium Value,0
CUST_11850,186.83,5,4,37.37,Medium Value,0
CUST_04659,185.79,5,3,37.16,Medium Value,0
CUST_04770,185.22,5,25,37.04,Medium Value,0
CUST_09557,184.87,5,33,36.97,Medium Value,0
CUST_11204,184.48,5,48,36.9,Medium Value,1
CUST_01130,182.98,5,51,36.6,Medium Value,0
CUST_07872,182.96,5,12,36.59,Medium Value,0
CUST_11299,182.66,5,10,36.53,Medium Value,0
CUST_03758,182.23,5,32,36.45,Medium Value,1
CUST_09870,181.45,5,71,36.29,Medium Value,0
CUST_03925,180.69,5,14,36.14,Medium Value,0
CUST_05365,180.68,5,5,36.14,Medium Value,0
CUST_01291,180.34,5,7,36.07,Medium Value,0
CUST_01369,180.01,5,0,36,Medium Value,0
CUST_09251,179.61,5,2,35.92,Medium Value,0
CUST_08236,178.66,5,94,35.73,Medium Value,1
CUST_09093,178.57,5,52,35.71,Medium Value,0
CUST_08334,178.44,5,8,35.69,Medium Value,0
CUST_10409,177.98,5,10,35.6,Medium Value,0
CUST_00155,177.88,5,65,35.58,Medium Value,0
CUST_11512,177.15,5,41,35.43,Medium Value,0
CUST_07712,176.91,5,18,35.38,Medium Value,0
CUST_05185,176.75,5,16,35.35,Medium Value,1
CUST_11312,174.66,5,12,34.93,Medium Value,0
CUST_00184,174.19,5,15,34.84,Medium Value,0
CUST_01967,173.84,5,75,34.77,Medium Value,0
CUST_07846,173.72,5,12,34.74,Medium Value,0
CUST_03057,173.15,5,10,34.63,Medium Value,0
CUST_04109,173,5,159,34.6,Medium Value,0
CUST_04444,172.96,5,51,34.59,Medium Value,0
CUST_00418,171.43,5,1,34.29,Medium Value,0
CUST_08030,171.42,5,5,34.28,Medium Value,0
CUST_11261,171.25,5,49,34.25,Medium Value,0
CUST_04441,170.19,5,38,34.04,Medium Value,0
CUST_05916,168.33,5,59,33.67,Medium Value,0
CUST_09979,167.65,5,42,33.53,Medium Value,0
CUST_10506,165.71,5,13,33.14,Medium Value,0
CUST_08054,165.69,5,36,33.14,Medium Value,0
CUST_01804,164.51,5,62,32.9,Medium Value,0
CUST_09165,164.46,5,91,32.89,Medium Value,1
CUST_09748,162.45,5,2,32.49,Medium Value,0
CUST_01623,162.43,5,16,32.49,Medium Value,0
CUST_04730,161.6,5,29,32.32,Medium Value,0
CUST_02935,160.97,5,18,32.19,Medium Value,0
CUST_09674,160.71,5,60,32.14,Medium Value,0
CUST_02310,160.52,5,76,32.1,Medium Value,0
CUST_09032,159.68,5,50,31.94,Medium Value,1
CUST_00457,158.92,5,0,31.78,Medium Value,0
CUST_00166,158.87,5,0,31.77,Medium Value,0
CUST_04021,158.28,5,78,31.66,Medium Value,1
CUST_00472,158.07,5,22,31.61,Medium Value,0
CUST_07121,158.03,5,46,31.61,Medium Value,0
CUST_05606,157.95,5,34,31.59,Medium Value,0
CUST_04682,156.63,5,4,31.33,Medium Value,0
CUST_05420,155.82,5,36,31.16,Medium Value,0
CUST_11722,155.58,5,50,31.12,Medium Value,0
CUST_03143,155.2,5,7,31.04,Medium Value,0
CUST_08574,155.17,5,8,31.03,Medium Value,1
CUST_02219,155.12,5,30,31.02,Medium Value,0
CUST_05555,155.05,5,14,31.01,Medium Value,0
CUST_09600,154.91,5,3,30.98,Medium Value,0
CUST_06928,154.34,5,30,30.87,Medium Value,0
CUST_06402,153.8,5,39,30.76,Medium Value,0
CUST_03883,153.76,5,75,30.75,Medium Value,0
CUST_08637,153.69,5,198,30.74,Medium Value,1
CUST_10637,152.99,5,8,30.6,Medium Value,0
CUST_00231,152.7,5,54,30.54,Medium Value,0
CUST_02248,152.37,5,0,30.47,Medium Value,0
CUST_07997,151.18,5,5,30.24,Medium Value,0
CUST_06350,150.99,5,3,30.2,Medium Value,0
CUST_08248,149.01,5,2,29.8,Medium Value,0
CUST_00375,148.26,5,69,29.65,Medium Value,0
CUST_05975,147.92,5,23,29.58,Medium Value,0
CUST_09235,147.78,5,10,29.56,Medium Value,0
CUST_06370,147.58,5,0,29.52,Medium Value,0
CUST_11342,147.57,5,56,29.51,Medium Value,0
CUST_04361,147.48,5,15,29.5,Medium Value,0
CUST_05515,146.57,5,31,29.31,Medium Value,0
CUST_11401,146.55,5,0,29.31,Medium Value,0
CUST_03846,146.34,5,25,29.27,Medium Value,0
CUST_11684,146.19,5,30,29.24,Medium Value,0
CUST_08581,145.98,5,11,29.2,Medium Value,0
CUST_11540,145.44,5,138,29.09,Medium Value,0
CUST_00388,145.31,5,0,29.06,Medium Value,0
CUST_04558,144.1,5,0,28.82,Medium Value,0
CUST_03521,144.07,5,22,28.81,Medium Value,0
CUST_07965,143.39,5,40,28.68,Medium Value,0
CUST_08078,143.27,5,1,28.65,Medium Value,0
CUST_07954,143.24,5,5,28.65,Medium Value,0
CUST_02618,142.74,5,15,28.55,Medium Value,0
CUST_03364,142.38,5,74,28.48,Medium Value,0
CUST_09620,141.82,5,192,28.36,Medium Value,1
CUST_07178,141.2,5,11,28.24,Medium Value,0
CUST_08327,139.67,5,8,27.93,Medium Value,0
CUST_09137,138.87,5,33,27.77,Medium Value,0
CUST_11993,137.96,5,27,27.59,Medium Value,0
CUST_11775,137.38,5,64,27.48,Medium Value,0
CUST_10454,136.99,5,80,27.4,Medium Value,1
CUST_03352,136.65,5,13,27.33,Medium Value,1
CUST_02005,135.8,5,18,27.16,Medium Value,0
CUST_03310,135.57,5,4,27.11,Medium Value,0
CUST_02781,134.64,5,37,26.93,Medium Value,0
CUST_07645,134.64,5,31,26.93,Medium Value,0
CUST_07632,134.52,5,35,26.9,Medium Value,0
CUST_00584,134.03,5,1,26.81,Medium Value,0
CUST_10912,133.41,5,19,26.68,Medium Value,0
CUST_07975,133.37,5,2,26.67,Medium Value,0
CUST_09939,132.51,5,15,26.5,Medium Value,0
CUST_05264,132.37,5,16,26.47,Medium Value,0
CUST_03350,129.12,5,81,25.82,Medium Value,0
CUST_08324,129.06,5,44,25.81,Medium Value,0
CUST_02467,128.19,5,26,25.64,Medium Value,0
CUST_10837,127.25,5,6,25.45,Medium Value,0
CUST_09747,126.81,5,4,25.36,Medium Value,0
CUST_02296,126.78,5,10,25.36,Medium Value,0
CUST_06633,126.66,5,20,25.33,Medium Value,0
CUST_08106,126.31,5,12,25.26,Medium Value,0
CUST_05015,126.13,5,94,25.23,Medium Value,1
CUST_11032,125.48,5,11,25.1,Medium Value,0
CUST_00916,124.92,5,28,24.98,Medium Value,0
CUST_06242,124.28,5,41,24.86,Medium Value,1
CUST_08251,124.2,5,16,24.84,Medium Value,0
CUST_02096,123.99,5,57,24.8,Medium Value,0
CUST_06186,123.21,5,12,24.64,Medium Value,1
CUST_11213,122.69,5,6,24.54,Medium Value,0
CUST_04157,121.81,5,56,24.36,Medium Value,0
CUST_07650,121.78,5,14,24.36,Medium Value,0
CUST_04846,121.51,5,65,24.3,Medium Value,0
CUST_05551,121.46,5,2,24.29,Medium Value,0
CUST_09989,121.27,5,53,24.25,Medium Value,0
CUST_07066,120.7,5,38,24.14,Medium Value,0
CUST_01615,119.95,5,45,23.99,Medium Value,0
CUST_05788,119.34,5,19,23.87,Medium Value,0
CUST_11853,118.67,5,0,23.73,Medium Value,0
CUST_11569,117.99,5,32,23.6,Medium Value,0
CUST_08268,117.03,5,35,23.41,Medium Value,0
CUST_06480,116.97,5,21,23.39,Medium Value,0
CUST_03334,114.6,5,8,22.92,Medium Value,0
CUST_10377,114.59,5,18,22.92,Medium Value,0
CUST_07974,113.71,5,39,22.74,Medium Value,0
CUST_10478,113.61,5,32,22.72,Medium Value,0
CUST_10607,113.54,5,18,22.71,Medium Value,0
CUST_11987,113.22,5,35,22.64,Medium Value,0
CUST_03353,112.7,5,3,22.54,Medium Value,0
CUST_09283,112.28,5,33,22.46,Medium Value,1
CUST_03822,112.25,5,59,22.45,Medium Value,0
CUST_11531,111.7,5,47,22.34,Medium Value,0
CUST_09873,111.24,5,2,22.25,Medium Value,0
CUST_04199,111.06,5,30,22.21,Medium Value,0
CUST_01270,110.96,5,26,22.19,Medium Value,0
CUST_09927,110.62,5,53,22.12,Medium Value,0
CUST_00619,110.58,5,12,22.12,Medium Value,0
CUST_08955,110.39,5,84,22.08,Medium Value,0
CUST_04171,110.31,5,6,22.06,Medium Value,0
CUST_02812,110.19,5,97,22.04,Medium Value,0
CUST_11508,108.25,5,5,21.65,Medium Value,0
CUST_08426,107.38,5,54,21.48,Medium Value,1
CUST_00669,107.37,5,17,21.47,Medium Value,0
CUST_08807,107.24,5,44,21.45,Medium Value,1
CUST_06303,107.05,5,5,21.41,Medium Value,0
CUST_06805,107.02,5,10,21.4,Medium Value,0
CUST_09582,106.81,5,39,21.36,Medium Value,1
CUST_08842,106.75,5,34,21.35,Medium Value,1
CUST_05926,106.66,5,18,21.33,Medium Value,0
CUST_04080,106.32,5,13,21.26,Medium Value,0
CUST_06121,105.1,5,0,21.02,Medium Value,0
CUST_07532,104.65,5,15,20.93,Medium Value,1
CUST_02045,104.27,5,19,20.85,Medium Value,0
CUST_02104,103.69,5,11,20.74,Medium Value,0
CUST_02147,101.99,5,125,20.4,Medium Value,0
CUST_02023,101.73,5,73,20.35,Medium Value,0
CUST_07586,101.64,5,3,20.33,Medium Value,0
CUST_03502,100.67,5,1,20.13,Medium Value,0
CUST_10763,100.2,5,66,20.04,Medium Value,0
CUST_01863,99.92,5,4,19.98,Low Value,0
CUST_11888,99.89,5,2,19.98,Low Value,1
CUST_02013,99.69,5,24,19.94,Low Value,0
CUST_03820,99.42,5,11,19.88,Low Value,0
CUST_11506,98.66,5,1,19.73,Low Value,0
CUST_09581,98.47,5,10,19.69,Low Value,0
CUST_08531,98.27,5,3,19.65,Low Value,0
CUST_05102,98.02,5,36,19.6,Low Value,0
CUST_01862,97.87,5,16,19.57,Low Value,0
CUST_08227,97.77,5,108,19.55,Low Value,1
CUST_11763,97,5,135,19.4,Low Value,1
CUST_10358,96.94,5,0,19.39,Low Value,0
CUST_11597,96.89,5,5,19.38,Low Value,0
CUST_03367,96.83,5,15,19.37,Low Value,0
CUST_01782,96.3,5,16,19.26,Low Value,0
CUST_08504,96.18,5,48,19.24,Low Value,0
CUST_06617,95.73,5,19,19.15,Low Value,0
CUST_00313,95.34,5,23,19.07,Low Value,0
CUST_03011,95.02,5,25,19,Low Value,0
CUST_10131,94.97,5,33,18.99,Low Value,0
CUST_08039,94.39,5,50,18.88,Low Value,0
CUST_04647,94.2,5,106,18.84,Low Value,1
CUST_04347,93.54,5,83,18.71,Low Value,0
CUST_02979,93.11,5,31,18.62,Low Value,0
CUST_10023,92.63,5,66,18.53,Low Value,0
CUST_07675,92.4,5,4,18.48,Low Value,0
CUST_05366,91.51,5,95,18.3,Low Value,0
CUST_06908,91.06,5,23,18.21,Low Value,1
CUST_06284,90.82,5,69,18.16,Low Value,0
CUST_01896,90.43,5,5,18.09,Low Value,1
CUST_04759,90.42,5,59,18.08,Low Value,1
CUST_01835,90.21,5,56,18.04,Low Value,0
CUST_07967,89.49,5,10,17.9,Low Value,0
CUST_08847,89.24,5,19,17.85,Low Value,0
CUST_00219,89.07,5,42,17.81,Low Value,1
CUST_04952,88.41,5,0,17.68,Low Value,0
CUST_11890,87.87,5,66,17.57,Low Value,0
CUST_00042,87.75,5,12,17.55,Low Value,1
CUST_03646,87.14,5,6,17.43,Low Value,0
CUST_09431,86.45,5,24,17.29,Low Value,0
CUST_03520,86.21,5,6,17.24,Low Value,0
CUST_05749,86.09,5,56,17.22,Low Value,0
CUST_01955,85.65,5,0,17.13,Low Value,0
CUST_07944,84.56,5,57,16.91,Low Value,0
CUST_05054,84.28,5,13,16.86,Low Value,0
CUST_01571,84.18,5,18,16.84,Low Value,0
CUST_06101,83.41,5,8,16.68,Low Value,0
CUST_02897,82.76,5,74,16.55,Low Value,0
CUST_08293,81.42,5,157,16.28,Low Value,0
CUST_07652,81.18,5,20,16.24,Low Value,0
CUST_08205,81.12,5,61,16.22,Low Value,0
CUST_03141,80.93,5,11,16.19,Low Value,0
CUST_04240,80.77,5,38,16.15,Low Value,0
CUST_06241,80.6,5,50,16.12,Low Value,0
CUST_09075,80.23,5,10,16.05,Low Value,0
CUST_07751,79.97,5,32,15.99,Low Value,0
CUST_03117,79.83,5,10,15.97,Low Value,0
CUST_05655,79.18,5,27,15.84,Low Value,0
CUST_06848,79.03,5,40,15.81,Low Value,1
CUST_09959,78.74,5,18,15.75,Low Value,0
CUST_07909,78.5,5,5,15.7,Low Value,0
CUST_05114,77.9,5,36,15.58,Low Value,0
CUST_08214,77.37,5,28,15.47,Low Value,0
CUST_03482,77.29,5,0,15.46,Low Value,0
CUST_01719,77.21,5,5,15.44,Low Value,0
CUST_05139,76.8,5,8,15.36,Low Value,0
CUST_03504,76.78,5,5,15.36,Low Value,0
CUST_09864,76.36,5,90,15.27,Low Value,0
CUST_05137,75.96,5,51,15.19,Low Value,0
CUST_03191,75.61,5,18,15.12,Low Value,0
CUST_07462,75.35,5,20,15.07,Low Value,0
CUST_09591,75.02,5,21,15,Low Value,0
CUST_08446,74.92,5,74,14.98,Low Value,0
CUST_11121,74.61,5,1,14.92,Low Value,0
CUST_01390,73.56,5,1,14.71,Low Value,0
CUST_02191,73.46,5,2,14.69,Low Value,0
