CustomerID,Age,Gender,Country,RegistrationDate,AcquisitionChannel,EmailOpens,EmailClicks,AdImpressions,AdClicks,TotalSpent,NumberOfOrders,DaysSinceLastPurchase,EmailClickRate,AdClickRate,AvgOrderValue,CustomerSegment,Churned
CUST_00173,34,Male,USA,2023-01-11 11:08:27.342278523,Facebook Ads,4,0,55,3,723.8,2,7,0.0,0.05454545454545454,361.9,Medium Value,0
CUST_00174,39,Male,USA,2023-01-11 12:36:03.780315026,Organic Search,5,1,44,1,17.3,5,23,0.2,0.022727272727272728,3.46,Low Value,0
CUST_00175,38,Female,UK,2023-01-11 14:03:40.218351529,Google Ads,0,0,35,1,699.82,3,5,0.0,0.02857142857142857,233.27333333333334,High Value,0
CUST_00176,44,Female,USA,2023-01-11 15:31:16.656388032,Referral,6,2,43,0,234.02,2,2,0.3333333333333333,0.0,117.01,Medium Value,1
CUST_00177,35,Female,UK,2023-01-11 16:58:53.094424535,Organic Search,4,2,49,2,456.6,1,26,0.5,0.04081632653061224,456.6,Medium Value,0
CUST_00178,52,Male,Canada,2023-01-11 18:26:29.532461038,Facebook Ads,1,0,46,1,254.73,3,7,0.0,0.021739130434782608,84.91,Medium Value,0
CUST_00179,31,Female,France,2023-01-11 19:54:05.970497541,Facebook Ads,4,0,44,2,307.84,4,7,0.0,0.045454545454545456,76.96,Medium Value,0
CUST_00180,67,Female,USA,2023-01-11 21:21:42.408534044,Email,2,1,44,1,487.5,3,38,0.5,0.022727272727272728,162.5,Medium Value,0
CUST_00181,42,Male,France,2023-01-11 22:49:18.846570547,Google Ads,4,0,50,3,509.0,3,84,0.0,0.06,169.66666666666666,High Value,0
CUST_00182,24,Male,Canada,2023-01-12 00:16:55.284607050,Google Ads,3,2,55,0,60.73,4,11,0.6666666666666666,0.0,15.1825,Low Value,0
CUST_00183,22,Female,USA,2023-01-12 01:44:31.722643553,Google Ads,4,2,48,2,1597.5,1,3,0.5,0.041666666666666664,1597.5,Medium Value,0
CUST_00184,40,Male,Japan,2023-01-12 03:12:08.160680056,Facebook Ads,0,0,49,0,174.19,5,15,0.0,0.0,34.838,Medium Value,0
CUST_00185,32,Male,USA,2023-01-12 04:39:44.598716559,Google Ads,1,0,50,0,482.62,3,9,0.0,0.0,160.87333333333333,Medium Value,0
CUST_00186,43,Female,Canada,2023-01-12 06:07:21.036753062,Google Ads,5,1,39,0,74.88,7,11,0.2,0.0,10.697142857142856,Low Value,0
CUST_00187,40,Male,USA,2023-01-12 07:34:57.474789565,Referral,2,0,45,1,92.81,2,74,0.0,0.022222222222222223,46.405,Low Value,0
CUST_00188,34,Female,Canada,2023-01-12 09:02:33.912826068,Facebook Ads,3,1,57,4,57.49,0,19,0.3333333333333333,0.07017543859649122,0.0,Low Value,0
CUST_00189,24,Female,UK,2023-01-12 10:30:10.350862571,Email,5,1,44,2,439.08,2,8,0.2,0.045454545454545456,219.54,Medium Value,0
CUST_00190,18,Female,USA,2023-01-12 11:57:46.788899074,Google Ads,5,3,48,1,224.3,6,44,0.6,0.020833333333333332,37.38333333333333,Medium Value,0
CUST_00191,29,Female,UK,2023-01-12 13:25:23.226935578,Google Ads,1,0,43,2,10.92,3,32,0.0,0.046511627906976744,3.64,Low Value,0
CUST_00192,45,Male,UK,2023-01-12 14:52:59.664972081,Organic Search,0,0,60,5,76.37,4,25,0.0,0.08333333333333333,19.0925,Low Value,0
CUST_00193,37,Female,Germany,2023-01-12 16:20:36.103008584,Google Ads,1,0,41,2,22.03,5,8,0.0,0.04878048780487805,4.406000000000001,Low Value,0
CUST_00194,20,Male,USA,2023-01-12 17:48:12.541045087,Google Ads,1,1,52,5,101.64,1,20,1.0,0.09615384615384616,101.64,Medium Value,0
CUST_00195,37,Female,USA,2023-01-12 19:15:48.979081590,Email,4,1,58,5,400.13,1,91,0.25,0.08620689655172414,400.13,Medium Value,1
CUST_00196,39,Female,UK,2023-01-12 20:43:25.417118093,Google Ads,6,1,54,2,108.96,2,62,0.16666666666666666,0.037037037037037035,54.48,Medium Value,0
CUST_00197,24,Female,USA,2023-01-12 22:11:01.855154596,Facebook Ads,4,1,57,3,8.89,4,2,0.25,0.05263157894736842,2.2225,Low Value,0
CUST_00198,36,Female,Germany,2023-01-12 23:38:38.293191099,Facebook Ads,2,1,48,4,78.55,1,8,0.5,0.08333333333333333,78.55,Low Value,0
CUST_00199,35,Male,USA,2023-01-13 01:06:14.731227602,Facebook Ads,1,0,44,1,252.5,3,25,0.0,0.022727272727272728,84.16666666666667,Medium Value,0
CUST_00200,21,Male,USA,2023-01-13 02:33:51.169264105,Google Ads,1,0,50,2,130.02,4,2,0.0,0.04,32.505,Medium Value,0
CUST_00201,39,Female,France,2023-01-13 04:01:27.607300608,Direct,5,2,58,1,271.05,5,31,0.4,0.017241379310344827,54.21,Medium Value,1
CUST_00202,41,Male,France,2023-01-13 05:29:04.045337111,Email,3,1,58,3,273.01,3,33,0.3333333333333333,0.05172413793103448,91.00333333333333,Medium Value,0
CUST_00203,47,Female,UK,2023-01-13 06:56:40.483373614,Email,2,0,63,1,331.41,2,14,0.0,0.015873015873015872,165.705,Medium Value,0
CUST_00204,47,Male,Australia,2023-01-13 08:24:16.921410117,Organic Search,6,1,47,3,320.67,2,4,0.16666666666666666,0.06382978723404255,160.335,Medium Value,0
CUST_00205,18,Female,Germany,2023-01-13 09:51:53.359446620,Organic Search,6,4,44,2,223.58,3,1,0.6666666666666666,0.045454545454545456,74.52666666666667,Medium Value,0
CUST_00206,23,Male,Canada,2023-01-13 11:19:29.797483123,Organic Search,3,1,55,3,176.36,1,11,0.3333333333333333,0.05454545454545454,176.36,Medium Value,0
CUST_00207,41,Female,Japan,2023-01-13 12:47:06.235519626,Organic Search,8,2,55,2,18.01,4,27,0.25,0.03636363636363636,4.5025,Low Value,1
CUST_00208,41,Female,Germany,2023-01-13 14:14:42.673556129,Facebook Ads,5,2,61,3,42.17,2,21,0.4,0.04918032786885246,21.085,Low Value,0
CUST_00209,41,Male,UK,2023-01-13 15:42:19.111592632,Facebook Ads,4,2,38,3,388.96,5,25,0.5,0.07894736842105263,77.792,Medium Value,0
CUST_00210,70,Male,Canada,2023-01-13 17:09:55.549629135,Referral,2,0,46,1,360.03,3,17,0.0,0.021739130434782608,120.00999999999999,Medium Value,0
CUST_00211,41,Male,Australia,2023-01-13 18:37:31.987665638,Referral,4,0,52,5,152.63,0,5,0.0,0.09615384615384616,0.0,Low Value,0
CUST_00212,48,Male,USA,2023-01-13 20:05:08.425702141,Google Ads,5,3,59,2,327.33,1,6,0.6,0.03389830508474576,327.33,Medium Value,0
CUST_00213,46,Male,USA,2023-01-13 21:32:44.863738644,Email,1,1,48,2,66.63,2,68,1.0,0.041666666666666664,33.315,Low Value,0
CUST_00214,42,Male,USA,2023-01-13 23:00:21.301775148,Organic Search,3,1,42,2,4.74,2,35,0.3333333333333333,0.047619047619047616,2.37,Low Value,0
CUST_00215,31,Female,USA,2023-01-14 00:27:57.739811651,Google Ads,2,1,49,5,95.96,1,37,0.5,0.10204081632653061,95.96,Low Value,0
CUST_00216,44,Male,USA,2023-01-14 01:55:34.177848154,Direct,3,1,49,2,381.54,6,17,0.3333333333333333,0.04081632653061224,63.59,Medium Value,0
CUST_00217,25,Other,France,2023-01-14 03:23:10.615884657,Email,2,1,53,3,9.54,3,2,0.5,0.05660377358490566,3.1799999999999997,Low Value,0
CUST_00218,32,Female,UK,2023-01-14 04:50:47.053921160,Organic Search,2,0,54,2,21.91,3,29,0.0,0.037037037037037035,7.303333333333334,Low Value,0
CUST_00219,29,Male,USA,2023-01-14 06:18:23.491957663,Google Ads,4,2,41,3,89.07,5,42,0.5,0.07317073170731707,17.814,Low Value,1
CUST_00220,35,Male,France,2023-01-14 07:45:59.929994166,Facebook Ads,3,1,35,5,86.28,2,25,0.3333333333333333,0.14285714285714285,43.14,Low Value,0
CUST_00221,62,Female,Canada,2023-01-14 09:13:36.368030669,Google Ads,2,1,47,6,149.79,3,87,0.5,0.1276595744680851,49.93,Medium Value,0
CUST_00222,18,Male,Canada,2023-01-14 10:41:12.806067172,Facebook Ads,4,2,48,1,145.33,1,21,0.5,0.020833333333333332,145.33,Medium Value,0
CUST_00223,43,Female,USA,2023-01-14 12:08:49.244103675,Email,2,0,49,4,7.55,2,17,0.0,0.08163265306122448,3.775,Low Value,0
CUST_00224,18,Female,Australia,2023-01-14 13:36:25.682140178,Referral,1,0,44,3,157.24,1,69,0.0,0.06818181818181818,157.24,Medium Value,0
CUST_00225,29,Male,USA,2023-01-14 15:04:02.120176681,Email,1,0,45,3,24.99,2,1,0.0,0.06666666666666667,12.495,Low Value,0
CUST_00226,48,Female,USA,2023-01-14 16:31:38.558213184,Google Ads,3,1,55,2,244.25,3,9,0.3333333333333333,0.03636363636363636,81.41666666666667,Medium Value,0
CUST_00227,35,Male,USA,2023-01-14 17:59:14.996249687,Google Ads,4,2,45,2,568.76,2,96,0.5,0.044444444444444446,284.38,Medium Value,1
CUST_00228,22,Male,Germany,2023-01-14 19:26:51.434286190,Organic Search,2,2,37,1,1121.66,3,27,1.0,0.02702702702702703,373.8866666666667,High Value,0
CUST_00229,26,Female,UK,2023-01-14 20:54:27.872322693,Facebook Ads,4,2,46,7,117.2,2,4,0.5,0.15217391304347827,58.6,Medium Value,1
CUST_00230,43,Female,USA,2023-01-14 22:22:04.310359196,Direct,3,0,37,1,208.84,3,3,0.0,0.02702702702702703,69.61333333333333,Medium Value,1
CUST_00231,26,Female,USA,2023-01-14 23:49:40.748395699,Organic Search,2,1,41,4,152.7,5,54,0.5,0.0975609756097561,30.54,Medium Value,0
CUST_00232,37,Female,UK,2023-01-15 01:17:17.186432202,Referral,1,0,41,2,39.0,3,20,0.0,0.04878048780487805,13.0,Low Value,0
CUST_00233,35,Female,Germany,2023-01-15 02:44:53.624468705,Google Ads,4,1,49,3,128.5,2,19,0.25,0.061224489795918366,64.25,Medium Value,0
CUST_00234,27,Female,USA,2023-01-15 04:12:30.062505208,Organic Search,2,0,54,1,572.48,3,120,0.0,0.018518518518518517,190.82666666666668,High Value,1
CUST_00235,60,Male,France,2023-01-15 05:40:06.500541711,Google Ads,2,1,47,4,145.98,2,5,0.5,0.0851063829787234,72.99,Medium Value,0
CUST_00236,42,Female,Japan,2023-01-15 07:07:42.938578214,Email,2,1,42,0,324.67,2,17,0.5,0.0,162.335,Medium Value,0
CUST_00237,18,Female,USA,2023-01-15 08:35:19.376614718,Facebook Ads,2,1,51,3,174.22,3,51,0.5,0.058823529411764705,58.07333333333333,Medium Value,0
CUST_00238,37,Male,UK,2023-01-15 10:02:55.814651221,Email,2,0,44,3,134.12,3,75,0.0,0.06818181818181818,44.70666666666667,Medium Value,0
CUST_00239,27,Female,USA,2023-01-15 11:30:32.252687724,Google Ads,5,0,70,8,14.36,3,11,0.0,0.11428571428571428,4.786666666666666,Low Value,0
CUST_00240,45,Male,Germany,2023-01-15 12:58:08.690724227,Email,7,3,46,4,568.64,1,59,0.42857142857142855,0.08695652173913043,568.64,Medium Value,0
CUST_00241,25,Female,Canada,2023-01-15 14:25:45.128760730,Google Ads,2,1,52,2,28.84,2,7,0.5,0.038461538461538464,14.42,Low Value,0
CUST_00242,33,Female,USA,2023-01-15 15:53:21.566797233,Google Ads,2,0,50,5,259.93,3,0,0.0,0.1,86.64333333333333,Medium Value,0
CUST_00243,41,Female,Germany,2023-01-15 17:20:58.004833736,Organic Search,2,1,44,0,70.94,1,3,0.5,0.0,70.94,Low Value,0
CUST_00244,45,Male,France,2023-01-15 18:48:34.442870239,Direct,6,1,41,1,74.97,1,12,0.16666666666666666,0.024390243902439025,74.97,Low Value,0
CUST_00245,20,Female,USA,2023-01-15 20:16:10.880906742,Organic Search,2,0,44,4,144.64,0,9,0.0,0.09090909090909091,0.0,Low Value,0
CUST_00246,30,Male,USA,2023-01-15 21:43:47.318943245,Email,4,1,47,2,125.18,1,19,0.25,0.0425531914893617,125.18,Medium Value,0
CUST_00247,29,Female,USA,2023-01-15 23:11:23.756979748,Google Ads,3,2,58,2,17.99,2,42,0.6666666666666666,0.034482758620689655,8.995,Low Value,0
CUST_00248,27,Female,UK,2023-01-16 00:39:00.195016251,Google Ads,3,1,65,2,35.56,1,21,0.3333333333333333,0.03076923076923077,35.56,Low Value,0
CUST_00249,56,Female,France,2023-01-16 02:06:36.633052754,Google Ads,0,0,51,2,521.2,4,33,0.0,0.0392156862745098,130.3,High Value,0
CUST_00250,39,Female,Canada,2023-01-16 03:34:13.071089257,Direct,0,0,52,5,111.29,1,8,0.0,0.09615384615384616,111.29,Medium Value,0
CUST_00251,19,Female,UK,2023-01-16 05:01:49.509125760,Facebook Ads,2,0,48,5,96.92,3,13,0.0,0.10416666666666667,32.306666666666665,Low Value,0
CUST_00252,46,Male,France,2023-01-16 06:29:25.947162263,Referral,2,0,46,3,142.75,2,24,0.0,0.06521739130434782,71.375,Medium Value,0
CUST_00253,60,Male,Canada,2023-01-16 07:57:02.385198766,Organic Search,2,0,39,0,52.49,1,52,0.0,0.0,52.49,Low Value,0
CUST_00254,47,Female,UK,2023-01-16 09:24:38.823235269,Organic Search,2,0,60,3,18.96,3,46,0.0,0.05,6.32,Low Value,0
CUST_00255,18,Female,Canada,2023-01-16 10:52:15.261271772,Direct,0,0,40,2,454.85,4,9,0.0,0.05,113.7125,Medium Value,0
CUST_00256,29,Male,Australia,2023-01-16 12:19:51.699308275,Google Ads,3,0,39,3,29.5,5,13,0.0,0.07692307692307693,5.9,Low Value,0
CUST_00257,50,Female,USA,2023-01-16 13:47:28.137344778,Email,3,0,59,5,200.44,2,47,0.0,0.0847457627118644,100.22,Medium Value,0
CUST_00258,26,Male,USA,2023-01-16 15:15:04.575381281,Referral,3,1,63,9,240.39,0,20,0.3333333333333333,0.14285714285714285,0.0,Low Value,0
CUST_00259,40,Male,USA,2023-01-16 16:42:41.013417784,Email,7,4,44,2,1.79,1,28,0.5714285714285714,0.045454545454545456,1.79,Low Value,0
CUST_00260,44,Female,France,2023-01-16 18:10:17.451454288,Google Ads,2,1,59,5,265.9,0,32,0.5,0.0847457627118644,0.0,Low Value,0
CUST_00261,23,Male,Canada,2023-01-16 19:37:53.889490791,Google Ads,7,1,42,3,820.59,4,20,0.14285714285714285,0.07142857142857142,205.1475,High Value,0
CUST_00262,34,Male,USA,2023-01-16 21:05:30.327527294,Organic Search,2,0,54,3,377.02,1,35,0.0,0.05555555555555555,377.02,Medium Value,1
CUST_00263,18,Male,Japan,2023-01-16 22:33:06.765563797,Google Ads,2,1,44,2,101.38,2,54,0.5,0.045454545454545456,50.69,Medium Value,0
CUST_00264,22,Female,Australia,2023-01-17 00:00:43.203600300,Direct,3,0,54,6,2.9,3,18,0.0,0.1111111111111111,0.9666666666666667,Low Value,0
CUST_00265,31,Female,Japan,2023-01-17 01:28:19.641636803,Google Ads,2,0,60,2,480.79,2,34,0.0,0.03333333333333333,240.395,Medium Value,0
CUST_00266,20,Female,USA,2023-01-17 02:55:56.079673306,Organic Search,2,0,45,2,356.33,1,170,0.0,0.044444444444444446,356.33,Medium Value,1
CUST_00267,54,Male,Australia,2023-01-17 04:23:32.517709809,Organic Search,1,0,48,2,561.26,2,20,0.0,0.041666666666666664,280.63,Medium Value,0
CUST_00268,18,Female,USA,2023-01-17 05:51:08.955746312,Email,4,1,62,4,831.36,1,12,0.25,0.06451612903225806,831.36,Medium Value,0
CUST_00269,29,Female,USA,2023-01-17 07:18:45.393782815,Email,2,1,55,3,51.9,4,24,0.5,0.05454545454545454,12.975,Low Value,0
CUST_00270,36,Female,USA,2023-01-17 08:46:21.831819318,Referral,2,0,49,3,64.02,5,9,0.0,0.061224489795918366,12.803999999999998,Low Value,0
CUST_00271,52,Female,Canada,2023-01-17 10:13:58.269855821,Organic Search,4,1,51,2,97.96,2,15,0.25,0.0392156862745098,48.98,Low Value,0
CUST_00272,18,Male,USA,2023-01-17 11:41:34.707892324,Organic Search,3,1,47,0,17.87,3,41,0.3333333333333333,0.0,5.956666666666667,Low Value,0
CUST_00273,48,Male,Canada,2023-01-17 13:09:11.145928827,Google Ads,5,3,53,3,661.14,5,9,0.6,0.05660377358490566,132.228,High Value,0
CUST_00274,35,Male,France,2023-01-17 14:36:47.583965330,Google Ads,1,1,58,3,274.47,1,22,1.0,0.05172413793103448,274.47,Medium Value,0
CUST_00275,23,Male,USA,2023-01-17 16:04:24.022001833,Google Ads,4,2,59,2,9.45,1,87,0.5,0.03389830508474576,9.45,Low Value,0
CUST_00276,40,Female,USA,2023-01-17 17:32:00.460038336,Google Ads,2,1,53,3,228.86,2,29,0.5,0.05660377358490566,114.43,Medium Value,0
CUST_00277,37,Female,USA,2023-01-17 18:59:36.898074839,Organic Search,6,0,43,2,28.99,3,53,0.0,0.046511627906976744,9.663333333333332,Low Value,0
CUST_00278,27,Female,Australia,2023-01-17 20:27:13.336111342,Email,1,0,51,2,307.01,1,11,0.0,0.0392156862745098,307.01,Medium Value,0
CUST_00279,35,Male,USA,2023-01-17 21:54:49.774147845,Organic Search,4,2,53,4,215.1,1,61,0.5,0.07547169811320754,215.1,Medium Value,0
CUST_00280,30,Male,Canada,2023-01-17 23:22:26.212184348,Google Ads,5,2,48,3,162.36,3,25,0.4,0.0625,54.120000000000005,Medium Value,0
CUST_00281,36,Male,USA,2023-01-18 00:50:02.650220851,Facebook Ads,8,3,56,1,81.65,3,17,0.375,0.017857142857142856,27.21666666666667,Low Value,0
CUST_00282,42,Male,Australia,2023-01-18 02:17:39.088257354,Referral,2,2,52,2,240.91,0,8,1.0,0.038461538461538464,0.0,Low Value,0
CUST_00283,54,Male,USA,2023-01-18 03:45:15.526293857,Direct,5,1,54,5,67.93,0,12,0.2,0.09259259259259259,0.0,Low Value,0
CUST_00284,20,Female,Canada,2023-01-18 05:12:51.964330361,Direct,1,1,46,3,4.42,2,1,1.0,0.06521739130434782,2.21,Low Value,0
CUST_00285,60,Male,Canada,2023-01-18 06:40:28.402366864,Referral,1,0,61,1,494.19,3,14,0.0,0.01639344262295082,164.73,Medium Value,0
CUST_00286,18,Other,Australia,2023-01-18 08:08:04.840403367,Organic Search,2,2,38,4,23.59,2,3,1.0,0.10526315789473684,11.795,Low Value,0
CUST_00287,33,Male,USA,2023-01-18 09:35:41.278439870,Direct,5,1,51,1,304.3,3,34,0.2,0.0196078431372549,101.43333333333334,Medium Value,0
CUST_00288,42,Female,UK,2023-01-18 11:03:17.716476373,Organic Search,2,1,42,1,92.8,0,5,0.5,0.023809523809523808,0.0,Low Value,1
CUST_00289,38,Female,USA,2023-01-18 12:30:54.154512876,Direct,3,1,47,1,121.55,2,14,0.3333333333333333,0.02127659574468085,60.775,Medium Value,0
CUST_00290,27,Male,Japan,2023-01-18 13:58:30.592549379,Google Ads,7,3,30,2,58.35,1,4,0.42857142857142855,0.06666666666666667,58.35,Low Value,0
CUST_00291,32,Female,UK,2023-01-18 15:26:07.030585882,Direct,4,1,48,2,29.55,2,16,0.25,0.041666666666666664,14.775,Low Value,0
CUST_00292,29,Female,UK,2023-01-18 16:53:43.468622385,Email,3,0,44,2,9.84,0,3,0.0,0.045454545454545456,0.0,Low Value,0
CUST_00293,27,Female,Canada,2023-01-18 18:21:19.906658888,Google Ads,2,1,51,3,3.26,1,9,0.5,0.058823529411764705,3.26,Low Value,0
CUST_00294,45,Female,USA,2023-01-18 19:48:56.344695391,Google Ads,3,1,48,3,173.59,4,3,0.3333333333333333,0.0625,43.3975,Medium Value,1
CUST_00295,39,Male,USA,2023-01-18 21:16:32.782731894,Referral,4,1,57,2,453.41,2,20,0.25,0.03508771929824561,226.705,Medium Value,0
CUST_00296,26,Female,UK,2023-01-18 22:44:09.220768397,Email,1,0,54,5,51.59,3,12,0.0,0.09259259259259259,17.19666666666667,Low Value,0
CUST_00297,45,Female,Japan,2023-01-19 00:11:45.658804900,Direct,2,0,56,3,16.15,3,8,0.0,0.05357142857142857,5.383333333333333,Low Value,0
CUST_00298,38,Male,USA,2023-01-19 01:39:22.096841403,Google Ads,1,1,43,3,150.88,1,17,1.0,0.06976744186046512,150.88,Medium Value,0
CUST_00299,44,Male,Australia,2023-01-19 03:06:58.534877906,Facebook Ads,3,2,62,1,138.03,4,11,0.6666666666666666,0.016129032258064516,34.5075,Medium Value,0
CUST_00300,42,Female,USA,2023-01-19 04:34:34.972914409,Facebook Ads,4,2,49,2,264.13,3,18,0.5,0.04081632653061224,88.04333333333334,Medium Value,0
CUST_00301,25,Male,Japan,2023-01-19 06:02:11.410950912,Email,4,0,46,3,43.86,6,14,0.0,0.06521739130434782,7.31,Low Value,0
CUST_00302,28,Female,USA,2023-01-19 07:29:47.848987415,Organic Search,5,2,50,2,396.01,3,44,0.4,0.04,132.00333333333333,Medium Value,0
CUST_00303,43,Female,USA,2023-01-19 08:57:24.287023918,Organic Search,3,0,50,3,13.95,5,56,0.0,0.06,2.79,Low Value,0
CUST_00304,42,Female,Canada,2023-01-19 10:25:00.725060421,Google Ads,3,1,52,2,147.37,1,2,0.3333333333333333,0.038461538461538464,147.37,Medium Value,0
CUST_00305,34,Male,Germany,2023-01-19 11:52:37.163096924,Google Ads,3,2,44,3,206.62,2,23,0.6666666666666666,0.06818181818181818,103.31,Medium Value,0
CUST_00306,36,Male,Germany,2023-01-19 13:20:13.601133427,Google Ads,3,1,40,3,53.61,3,1,0.3333333333333333,0.075,17.87,Low Value,0
CUST_00307,50,Male,Canada,2023-01-19 14:47:50.039169930,Referral,2,2,66,2,10.82,4,89,1.0,0.030303030303030304,2.705,Low Value,0
CUST_00308,27,Female,Canada,2023-01-19 16:15:26.477206434,Facebook Ads,3,1,44,1,18.91,4,10,0.3333333333333333,0.022727272727272728,4.7275,Low Value,0
CUST_00309,41,Female,USA,2023-01-19 17:43:02.915242937,Facebook Ads,4,1,37,1,424.29,3,28,0.25,0.02702702702702703,141.43,Medium Value,0
CUST_00310,32,Female,USA,2023-01-19 19:10:39.353279440,Email,2,0,44,1,0.14,4,6,0.0,0.022727272727272728,0.035,Low Value,1
CUST_00311,32,Female,USA,2023-01-19 20:38:15.791315943,Referral,1,1,66,3,62.81,5,8,1.0,0.045454545454545456,12.562000000000001,Low Value,0
CUST_00312,48,Male,UK,2023-01-19 22:05:52.229352446,Google Ads,7,2,44,0,775.22,0,1,0.2857142857142857,0.0,0.0,Low Value,0
CUST_00313,44,Male,UK,2023-01-19 23:33:28.667388949,Google Ads,2,1,46,2,95.34,5,23,0.5,0.043478260869565216,19.068,Low Value,0
CUST_00314,44,Female,Germany,2023-01-20 01:01:05.105425452,Organic Search,1,0,42,3,25.85,4,2,0.0,0.07142857142857142,6.4625,Low Value,0
CUST_00315,50,Female,Germany,2023-01-20 02:28:41.543461955,Direct,5,3,47,2,11.68,3,12,0.6,0.0425531914893617,3.893333333333333,Low Value,0
CUST_00316,35,Male,USA,2023-01-20 03:56:17.981498458,Organic Search,2,1,51,3,553.71,2,18,0.5,0.058823529411764705,276.855,Medium Value,0
CUST_00317,43,Male,France,2023-01-20 05:23:54.419534961,Facebook Ads,2,0,40,2,424.34,2,44,0.0,0.05,212.17,Medium Value,1
CUST_00318,31,Male,USA,2023-01-20 06:51:30.857571464,Email,3,2,47,0,17.75,0,24,0.6666666666666666,0.0,0.0,Low Value,0
CUST_00319,38,Male,Germany,2023-01-20 08:19:07.295607967,Direct,2,1,46,4,177.06,2,15,0.5,0.08695652173913043,88.53,Medium Value,0
CUST_00320,33,Female,USA,2023-01-20 09:46:43.733644470,Email,2,1,55,1,194.13,3,38,0.5,0.01818181818181818,64.71,Medium Value,0
CUST_00321,36,Female,Germany,2023-01-20 11:14:20.171680973,Facebook Ads,4,2,46,2,241.2,2,20,0.5,0.043478260869565216,120.6,Medium Value,0
CUST_00322,42,Female,Canada,2023-01-20 12:41:56.609717476,Facebook Ads,4,1,50,4,30.25,3,10,0.25,0.08,10.083333333333334,Low Value,0
CUST_00323,25,Female,Canada,2023-01-20 14:09:33.047753979,Direct,3,2,60,5,39.14,3,28,0.6666666666666666,0.08333333333333333,13.046666666666667,Low Value,0
CUST_00324,60,Female,Germany,2023-01-20 15:37:09.485790482,Organic Search,3,1,58,2,561.43,2,27,0.3333333333333333,0.034482758620689655,280.715,Medium Value,0
CUST_00325,22,Female,USA,2023-01-20 17:04:45.923826985,Organic Search,6,1,44,0,200.53,5,12,0.16666666666666666,0.0,40.106,Medium Value,0
CUST_00326,20,Male,USA,2023-01-20 18:32:22.361863488,Google Ads,5,4,48,3,86.83,2,11,0.8,0.0625,43.415,Low Value,1
CUST_00327,48,Female,UK,2023-01-20 19:59:58.799899991,Email,3,3,64,9,384.49,2,21,1.0,0.140625,192.245,Medium Value,0
CUST_00328,44,Male,France,2023-01-20 21:27:35.237936494,Facebook Ads,3,0,42,3,149.62,3,11,0.0,0.07142857142857142,49.873333333333335,Medium Value,0
CUST_00329,42,Male,USA,2023-01-20 22:55:11.675972997,Google Ads,0,0,34,1,23.38,3,12,0.0,0.029411764705882353,7.793333333333333,Low Value,0
CUST_00330,42,Male,USA,2023-01-21 00:22:48.114009500,Referral,0,0,50,2,286.99,0,7,0.0,0.04,0.0,Low Value,0
CUST_00331,34,Female,Canada,2023-01-21 01:50:24.552046003,Facebook Ads,4,0,43,2,369.42,0,9,0.0,0.046511627906976744,0.0,Low Value,0
CUST_00332,24,Male,UK,2023-01-21 03:18:00.990082507,Facebook Ads,1,1,52,4,9.85,1,14,1.0,0.07692307692307693,9.85,Low Value,0
CUST_00333,35,Male,Canada,2023-01-21 04:45:37.428119010,Direct,3,0,46,4,24.56,4,29,0.0,0.08695652173913043,6.14,Low Value,0
CUST_00334,26,Male,Australia,2023-01-21 06:13:13.866155513,Google Ads,3,1,51,4,51.06,3,12,0.3333333333333333,0.0784313725490196,17.02,Low Value,0
